text,dict_syn
[2025-01-20] Massive star clusters (SCs) have been proposed as additional contributors to Galactic Cosmic rays (CRs) to overcome the limitations of supernova remnants (SNR) to reach the highest energy,"['lineman', 'topographic_point', 'point_in_time', 'section']"
[2025-01-20] Massive star clusters (SCs) have been proposed as additional contributors to Galactic Cosmic rays (CRs) to overcome the limitations of supernova remnants (SNR) to reach the highest energy end of the Galactic CR,"['reach', 'orbit', 'array', 'ambit', 'scope']"
Our,"['know-how', 'playing', 'playacting']"
Our method enhances the,"['hypothesis', 'ideal', 'theory']"
Our method enhances the models robustness to noisy,"['geographical_area', 'geographic_region', 'situation']"
Our method enhances the models robustness to noisy environments leading to a significant,"['change_of_magnitude', 'chemical_reaction', 'reaction', 'change']"
Our method enhances the models robustness to noisy environments leading to a significant reduction in false,"['clock', 'fright']"
Our method enhances the models robustness to noisy environments leading to a significant reduction in false alarms and improved overall call-for-help,"['accomplishment', 'demonstration', 'presentation']"
Next we discuss the essential,"['work', 'duty']"
Next we discuss the essential tasks enabled by BKGs focusing on,['psychological_feature']
Next we discuss the essential tasks enabled by BKGs focusing on knowledge,"['organization', 'governance']"
Next we discuss the essential tasks enabled by BKGs focusing on knowledge management,"['machine_operation', 'human_activity']"
Next we discuss the essential tasks enabled by BKGs focusing on knowledge management retrieval,"['cerebration', 'thought_process', 'thought']"
Next we discuss the essential tasks enabled by BKGs focusing on knowledge management retrieval reasoning and,"['internal_representation', 'representation']"
<mask> are performed in MATLAB/Simulink across various scenarios to evaluate the effectiveness of the proposed controller.,"['technique', 'framework']"
Simulations are performed in MATLAB/Simulink across various,"['playscript', 'assumption']"
Simulations are performed in MATLAB/Simulink across various scenarios to evaluate the,"['power', 'powerfulness']"
Simulations are performed in MATLAB/Simulink across various scenarios to evaluate the effectiveness of the proposed,"['mortal', 'individual', 'person']"
[2025-01-20],"['optical_phenomenon', 'condition', 'status']"
[2025-01-20] Polarization of,"['light', 'visible_light', 'visible_radiation']"
[2025-01-20] Polarization of starlight and thermal,"['particulate', 'material', 'stuff']"
[2025-01-20] Polarization of starlight and thermal dust,"['body_process', 'bodily_function']"
[2025-01-20] Polarization of starlight and thermal dust emission due to aligned non-spherical,"['corpuscle', ""apothecaries'_unit""]"
[2025-01-20] Polarization of starlight and thermal dust emission due to aligned non-spherical grains helps us to trace magnetic,"['geographical_region', 'business']"
[2025-01-20] Polarization of starlight and thermal dust emission due to aligned non-spherical grains helps us to trace magnetic field (B-field),"['structure', 'biology']"
[2025-01-20] Polarization of starlight and thermal dust emission due to aligned non-spherical grains helps us to trace magnetic field (B-field) morphology in molecular,"['irreality', 'suspicion', 'gloominess']"
[2025-01-20] Polarization of starlight and thermal dust emission due to aligned non-spherical,"['atom', 'molecule']"
[2025-01-20] Polarization of starlight and thermal dust emission due to aligned non-spherical grains helps us to trace magnetic field (B-field) morphology in molecular clouds and to study grain alignment,"['carrying_into_action', 'device']"
[2025-01-20] An,"['psychotherapy', 'reasoning', 'investigating']"
[2025-01-20] An analysis of the flavour,"['action', 'activity']"
[2025-01-20] An analysis of the flavour oscillations of the charmed neutral,"['boson', 'hadron']"
Additionally we assess the,"['uncommunicativeness', 'isolation']"
Additionally we assess the secrecy,"['office', 'capability', 'susceptibility']"
Additionally we assess the secrecy capacitys,"['grouping', 'arrangement', 'basic_cognitive_process', 'restriction', 'confinement']"
Additionally we assess the secrecy capacitys classification within the arithmetical,"['series', 'organization', 'organisation']"
Additionally we assess the secrecy capacitys classification within the arithmetical hierarchy revealing the,"['raptus', 'interval', 'want', 'time_interval']"
Additionally we assess the secrecy capacitys classification within the arithmetical hierarchy revealing the absence of computable,"['possibility', 'possibleness']"
Additionally we assess the secrecy capacitys classification within the arithmetical hierarchy revealing the absence of computable achievability and,['proposition']
Additionally we assess the secrecy capacitys classification within the arithmetical hierarchy revealing the absence of computable achievability and converse,"['line', 'extent', 'jump']"
Cumulative,"['cognitive_content', 'whole', 'mental_object']"
Cumulative sum (CUSUM),"['method', 'skillfulness']"
Cumulative sum (CUSUM) techniques are commonly used to assess learning,"['conformation', 'form', 'pitch']"
Cumulative sum (CUSUM) techniques are commonly used to assess learning curves due to their,"['naivete', 'quality', 'naturalness', 'plainness', 'naivety']"
Cumulative sum (CUSUM) techniques are commonly used to assess learning curves due to their simplicity but they face,"['critical_appraisal', 'disapproval', 'written_material']"
Cumulative sum (CUSUM) techniques are commonly used to assess learning curves due to their simplicity but they face criticism for relying on fixed,"['demonstration', 'show', 'action']"
Cumulative sum (CUSUM) techniques are commonly used to assess learning curves due to their simplicity but they face criticism for relying on fixed performance,"['bound', 'entry', 'commencement', 'sense_datum']"
We address a common,"['natural_event', 'container', 'adult']"
We address a common case of,"['disequilibrium', 'spatial_property', 'spatiality']"
We address a common case of imbalance that of,"['someone', 'mortal', 'position']"
We address a common case of imbalance that of anomaly (or outlier),"['discovery', 'perception', 'police_investigation', 'find']"
This,"['epistemology', 'method']"
This methodology breaks down the,"['communication', 'faculty', 'auditory_communication']"
This methodology breaks down the language,"['obstacle', 'obstruction', 'impedimenta']"
This methodology breaks down the language barrier by transferring the,"['discernment', 'outgrowth', 'sort']"
This methodology breaks down the language barrier by transferring the style of a,"['articulator', 'electro-acoustic_transducer']"
This methodology breaks down the language barrier by transferring the style of a speaker between,"['mental_faculty', 'word']"
Moreover,"['service', 'hour', 'religious_service']"
Moreover none of the existing,"['playacting', 'playing', 'performing']"
Moreover none of the existing methods for constructing KS,"['state_of_mind', 'disposition', 'emplacement']"
Moreover none of the existing methods for constructing KS,"['cognitive_state', 'action', 'position']"
Based on this,"['verbal_description', 'acting', 'playing']"
Based on this characterization we show that CPDL+ has a tree-like,"['representation', 'kind', 'supporter']"
Based on this characterization we show that CPDL+ has a tree-like model,"['physical_object', 'geographical_area', 'object']"
Our,"['ending', 'statement']"
Our results show that the LLM-proposed,"['consequence', 'welfare', 'aftermath', 'offer']"
Our results show that the LLM-proposed reward,"['software_package', 'package', 'software_program']"
Our results show that the LLM-proposed reward functions are significantly better when prompted in English compared to other,"['faculty', 'auditory_communication']"
The initial,"['aggregation', 'assemblage', 'information']"
The initial data developed in this,"['publishing_firm', 'press', 'material']"
The initial data developed in this paper are classified into three,"['taxon', 'block', 'form']"
[2025-01-20] The Phase-Field Method (PFM) is employed to simulate two-phase,"['expelling', 'travel', 'line', 'course', 'change_of_location']"
[2025-01-20] The Phase-Field Method (PFM) is employed to simulate two-phase flows with the fully-coupled Cahn- Hilliard-Navier-Stokes (CHNS),"['leveling', 'status', 'equalization']"
[2025-01-20] The Phase-Field Method (PFM) is employed to simulate two-phase flows with the fully-coupled Cahn- Hilliard-Navier-Stokes (CHNS) equations governing the temporal,"['process', 'physical_process', 'organic_process', 'biological_process']"
[2025-01-20] The Phase-Field Method (PFM) is employed to simulate two-phase,"['course', 'expelling', 'movement', 'change_of_location', 'line']"
These,"['advice', 'praise', 'characteristic']"
These recommendations align with previous experimental,"['phenomenon', 'conclusion', 'statement']"
These recommendations align with previous experimental results on,"['metallic_element', 'metal']"
The,"['swing', 'flight_path', 'formulation']"
The approach is based on maximum,"['rule', 'value', 'explanation']"
The approach is based on maximum principles for the fractional Laplacian and allows to derive lower,"['extent', 'jumping', 'extremity']"
The approach is based on maximum principles for the fractional Laplacian and allows to derive lower bounds on,"['set', 'method', 'success']"
The approach is based on maximum principles for the fractional Laplacian and allows to derive lower bounds on solutions in a straightforward,"['behaviour', 'sort']"
[2025-01-20] There is a,"['deficiency', 'lack']"
[2025-01-20] There is a dearth of,"['communication', 'work', 'printing']"
[2025-01-20] There is a dearth of publications on the,"['person', 'mental_object', 'constituent', 'grammatical_constituent']"
[2025-01-20] There is a dearth of publications on the subject of spreading-aided Orthogonal Time Frequency Space (OTFS),"['success', 'method', 'set']"
[2025-01-20] There is a dearth of publications on the subject of spreading-aided Orthogonal Time Frequency Space (OTFS) solutions especially for Integrated Sensing and Communication (ISAC) even though Code Division Multiple Access (CDMA) assisted multi-user OTFS (CDMA/OTFS) exhibits tangible,"['good', 'goodness', 'public_presentation']"
[2025-01-20] Our,"['module', 'knowing']"
[2025-01-20] Our understanding of irrelevant,"['agitation', 'influence', 'activity']"
[2025-01-20] Our understanding of irrelevant perturbations of integrable quantum,"['visual_image', 'geographic_area', 'dry_land']"
[2025-01-20] Our understanding of irrelevant perturbations of integrable quantum field,"['concept', 'explanation', 'belief']"
[2025-01-20] Our understanding of irrelevant perturbations of integrable quantum field theories has greatly expanded over the last,"['period_of_time', 'large_integer', 'time_period']"
Moreover we establish a,"['procreation', 'dissemination', 'airing', 'facts_of_life']"
Moreover we establish a propagation of,"['confusion', 'physical_phenomenon', 'dynamical_system']"
Moreover we establish a propagation of chaos,"['phenomenon', 'ending', 'conclusion']"
Moreover we establish a propagation of chaos result for Hawkes,"['method', 'orderliness', 'body_part', 'structure']"
Moreover we establish a propagation of chaos result for Hawkes systems with mean-field,"['action', 'physical_phenomenon']"
Moreover we establish a propagation of chaos result for Hawkes systems with mean-field interactions highlighting three distinct,"['program', 'polity']"
Moreover we establish a propagation of chaos result for Hawkes systems with mean-field interactions highlighting three distinct regimes for the,['grammatical_relation']
Moreover we establish a propagation of chaos result for Hawkes systems with mean-field interactions highlighting three distinct regimes for the limiting,"['activity', 'body_part', 'writ', 'cognition']"
There are generally two recommended,"['course_of_action', 'journeying']"
There are generally two recommended ways to monitor autocorrelated,"['aggregation', 'collection']"
There are generally two recommended ways to monitor autocorrelated data: fitting a,"['instant', 'reading']"
There are generally two recommended ways to monitor autocorrelated data: fitting a time,"['connexion', 'multinomial', 'ordination']"
There are generally two recommended ways to monitor autocorrelated data: fitting a time series,"['sort', 'variety', 'internal_representation']"
There are generally two recommended ways to monitor autocorrelated data: fitting a time series model and then monitoring the,"['component_part', 'constituent']"
There are generally two recommended ways to monitor autocorrelated data: fitting a time series model and then monitoring the residuals or directly monitoring the original,"['look', 'remark']"
We calculate corresponding annualised,"['accumulation', 'aggregation']"
We calculate corresponding annualised data for individual,"['work', 'activity', 'workplace']"
We calculate corresponding annualised data for individual locations within,"['section', 'community']"
We calculate corresponding annualised data for individual locations within neighbourhoods of the North Atlantic and Celtic Sea,"['body_part', 'knowledge_base', 'location']"
In this,"['public_press', 'publishing_house']"
In this paper we present T1 to scale RL by encouraging,"['search', 'hunt', 'expedition']"
In this paper we present T1 to scale RL by encouraging exploration and understand,"['reasoning', 'logical_thinking', 'abstract_thought']"
In this paper we present T1 to scale RL by encouraging exploration and understand inference,"['climb', 'mount', 'measurement']"
The,"['swing', 'golf_stroke', 'suggestion']"
The approach entails deriving the explicit,"['squeezing', 'speech', 'spoken_language']"
The approach entails deriving the explicit expression of the,"['success', 'mixture', 'method', 'set']"
The approach entails deriving the explicit expression of the solution to the linear,"['difficulty', 'question', 'head']"
The approach entails deriving the explicit expression of the solution to the linear problem by constructing the corresponding Greens,"['social_gathering', 'mathematical_relation', 'software_program', 'social_event']"
The approach entails deriving the explicit expression of the solution to the linear problem by constructing the corresponding Greens function as well as developing a novel,"['instruction', 'statement', 'procedure', 'process']"
The approach entails deriving the explicit expression of the solution to the linear problem by constructing the corresponding Greens function as well as developing a novel formula to delineate the,"['position', 'positioning', 'abstract_entity']"
The approach entails deriving the explicit expression of the solution to the linear problem by constructing the corresponding Greens function as well as developing a novel formula to delineate the set of,"['address', 'constant_quantity', 'factor']"
The approach entails deriving the explicit expression of the solution to the linear problem by constructing the corresponding Greens function as well as developing a novel formula to delineate the set of parameters involved in the analyzed,"['equalisation', 'position', 'equalization']"
The approach entails deriving the explicit expression of the solution to the linear problem by constructing the corresponding Greens,"['software_package', 'social_affair', 'social_gathering', 'software_system', 'usefulness']"
The approach entails deriving the explicit expression of the solution to the linear problem by constructing the corresponding Greens function as well as developing a novel formula to delineate the set of parameters involved in the analyzed equations for which the Greens function exhibits a constant,"['language_unit', 'clew', 'communication']"
By framing these,"['work', 'duty']"
By framing these tasks in a generic,"['demeanour', 'behavior']"
By framing these tasks in a generic manner - as predicting and parsing structured,"['matter', 'passage', 'book']"
By framing these tasks in a generic manner - as predicting and parsing structured text or by directly concatenating,"['cooperation', 'statement', 'activity', 'public_presentation']"
By framing these tasks in a generic manner - as predicting and parsing structured text or by directly concatenating representations to the,"['sign', 'signal', 'information', 'signaling']"
By framing these tasks in a generic manner - as predicting and parsing structured text or by directly concatenating representations to the input of existing,"['internal_representation', 'form', 'help']"
By framing these tasks in a generic manner - as predicting and parsing structured text or by directly concatenating representations to the input of existing models - we achieve state-of-the-art,"['participant_role', 'ending']"
By framing these tasks in a generic manner - as predicting and parsing structured text or by directly concatenating representations to the input of existing models - we achieve state-of-the-art results while using a minimal,"['size', 'symbol', 'syntactic_category']"
By framing these tasks in a generic manner - as predicting and parsing structured text or by directly concatenating representations to the input of existing models - we achieve state-of-the-art results while using a minimal number of trainable,"['quantity', 'factor']"
By framing these tasks in a generic manner - as predicting and parsing structured text or by directly concatenating representations to the input of existing models - we achieve state-of-the-art results while using a minimal number of trainable parameters relative to existing,"['conceptualization', 'way']"
We also discuss,"['substance', 'stretching']"
We also discuss extensions to,"['class', 'set']"
We also discuss extensions to domains with nontrivial,"['constellation', 'pure_mathematics', 'general_anatomy']"
Theoretical,"['assurance', 'pledge', 'collateral']"
Theoretical guarantees for the,"['strength', 'characteristic']"
Theoretical guarantees for the robustness of,"['attribute', 'territorial_division']"
Theoretical guarantees for the robustness of state,"['judgement', 'reckoning', 'calculation', 'assessment']"
Theoretical guarantees for the robustness of state estimation against,"['connection', 'version', 'computation']"
Theoretical guarantees for the robustness of state estimation against approximation,"['misconception', 'evil', 'natural_event', 'wrongness', 'nonachievement']"
Theoretical guarantees for the robustness of state estimation against approximation error and,"['orderliness', 'body_part', 'instrumentality']"
Theoretical guarantees for the robustness of state estimation against approximation error and system,"['quality', 'cognitive_state', 'state_of_mind']"
[2025-01-20] We propose a,"['concept', 'conception', 'thought', 'construct']"
[2025-01-20] We propose a notion of random,"['game_equipment', 'plate', 'shell']"
[2025-01-20] We propose a notion of random horseshoe and prove,"['compactness', 'spacing']"
[2025-01-20] We propose a notion of random horseshoe and prove density of random,"['outdoor_game', 'scale', 'shell']"
[2025-01-20] We propose a notion of random horseshoe and prove density of random horseshoes for non uniformly expanding random dynamical,"['instrumentality', 'methodicalness', 'live_body', 'orderliness']"
[2025-01-20] We propose a notion of random horseshoe and prove density of random horseshoes for non uniformly expanding random dynamical systems with additive,"['yell', 'sound', 'auditory_sensation', 'unregularity']"
[2025-01-20] Hydrogen the most abundant,"['environment', 'straight_line']"
[2025-01-20] Hydrogen the most abundant element in the,"['natural_object', 'content', 'cognitive_content']"
[2025-01-20] Hydrogen the most abundant element in the universe is crucial for understanding galaxy,"['manufacture', 'action', 'manufacturing']"
[2025-01-20] Hydrogen the most abundant element in the universe is crucial for understanding galaxy formation and,"['process', 'biological_process', 'organic_process']"
[2025-01-20] Astrophysical,"['sound_recording', 'audio_recording', 'round']"
[2025-01-20] Astrophysical discs which are sufficiently massive and,"['equanimity', 'calm', 'low_temperature', 'coldness', 'cold']"
[2025-01-20] Astrophysical discs which are sufficiently massive and cool are linearly unstable to the,"['commencement', 'placement', 'creating_by_mental_acts', 'physical_object']"
[2025-01-20] Astrophysical discs which are sufficiently massive and cool are linearly unstable to the formation of axisymmetric,"['constitution', 'physical_composition', 'make-up']"
Specifically Eagle2-9B achieves state-of-the-art,"['participant_role', 'finish']"
Specifically Eagle2-9B achieves state-of-the-art results across various multimodal,"['touchstone', 'point_of_reference', 'standard']"
Specifically Eagle2-9B achieves state-of-the-art results across various multimodal benchmarks matching certain competitive,"['help', 'helper', 'supporter']"
Specifically Eagle2-9B achieves state-of-the-art results across various multimodal benchmarks matching certain competitive models with up to 70B,"['computer_address', 'value', 'invariable', 'constant']"
BlindFL also offers additional,"['abjection', 'degradation', 'degree']"
BlindFL also offers additional depth of,"['department', 'safety', 'transferred_property']"
The,"['direction', 'steering', 'end']"
The aim of this,"['geographical_point', 'line_of_work', 'product', 'line', 'free_energy', 'output']"
The aim of this work is to infer the Galactic,"['beginning', 'get-go', 'biological_process']"
The aim of this work is to infer the Galactic birth,"['support', 'length']"
The aim of this work is to infer the Galactic birth radii () of,"['celestial_body', 'network_topology']"
The aim of this work is to infer the Galactic birth radii () of stars and consequently their,"['heavenly_body', 'celestial_body']"
The aim of this work is to infer the Galactic birth radii () of stars and consequently their planets with the ultimate,"['cognitive_content', 'mental_object', 'score']"
The aim of this work is to infer the Galactic birth radii () of stars and consequently their planets with the ultimate goal of studying the Galactic,"['visual_image', 'visual_percept']"
The aim of this work is to infer the Galactic birth radii () of stars and consequently their planets with the ultimate goal of studying the Galactic aspects of exoplanet,"['object', 'manufacturing', 'physical_object']"
Uniform Strichartz,"['respect', 'commercial_instrument', 'reckoning']"
Uniform Strichartz estimates are established by analyzing,"['cardinal_number', 'rate', 'cardinal']"
Uniform Strichartz estimates are established by analyzing frequency localized oscillatory,"['calculation', 'reckoning', 'computation']"
Uniform Strichartz estimates are established by analyzing frequency localized oscillatory integrals with the,"['know-how', 'acting', 'playacting']"
Uniform Strichartz estimates are established by analyzing frequency localized oscillatory integrals with the method of stationary,"['state_of_matter', 'period_of_time', 'time_period', 'state']"
Uniform Strichartz estimates are established by analyzing frequency localized oscillatory integrals with the method of stationary phase and applying Littlewood-Paley,['difference']
Our,"['participant_role', 'finish', 'statement']"
Our results unify and extend various existing,"['digit', 'figure', 'unit']"
Our results unify and extend various existing ones on the,"['kitchen_appliance', 'set', 'capability']"
Our results unify and extend various existing ones on the range of a composite,"['note', 'tone', 'modulation']"
Our results unify and extend various existing ones on the range of a composite monotone,"['map', 'man_of_affairs']"
Our results unify and extend various existing ones on the range of a composite monotone operator and provide new,"['sensibility', 'perception', 'intuition']"
Our results unify and extend various existing ones on the range of a composite monotone operator and provide new insight into their seminal,"['press', 'article', 'essay']"
To this,"['contribution', 'cognitive_content', 'share']"
To this end we use both numerical-relativity,"['framework', 'deception', 'dissembling']"
To this end we use both numerical-relativity simulations for (quasi-circular) and eccentric precessing,"['union', 'consolidation']"
To this end we use both numerical-relativity simulations for (quasi-circular) and eccentric precessing mergers from both the SXS and RIT,"['book', 'listing']"
To this end we use both numerical-relativity simulations for (quasi-circular) and eccentric precessing mergers from both the SXS and RIT catalogues as well as the state-of-the-art,"['substitute', 'backup_man', 'stand-in']"
To this end we use both numerical-relativity simulations for (quasi-circular) and eccentric precessing mergers from both the SXS and RIT catalogues as well as the state-of-the-art surrogate,"['possibility', 'helper', 'sort']"
To this end we use both numerical-relativity simulations for (quasi-circular) and eccentric precessing,"['consolidation', 'integration', 'union']"
The,"['boundary', 'bound']"
The limits at 95% C.L. on the,['constant']
The,"['extent', 'ending']"
[2025-01-20] The 3d -model is a two-dimensional,"['golf_shot', 'swing', 'formulation']"
[2025-01-20] The 3d -model is a two-dimensional approach to the,"['procedure', 'process', 'problem_solving']"
[2025-01-20] The 3d -model is a two-dimensional approach to the computation of supersymmetric observables of three-dimensional supersymmetric,"['measuring_system', 'thickness', 'distance', 'measure']"
[2025-01-20] The 3d -model is a two-dimensional approach to the computation of supersymmetric observables of three-dimensional supersymmetric gauge,"['explanation', 'belief', 'construct']"
Our,"['form', 'variety', 'leader']"
Our model reveals that the observed,"['side', 'bound', 'line', 'demarcation']"
Our model reveals that the observed edge,"['electrical_phenomenon', 'course', 'flowing']"
Our model reveals that the observed edge currents can be understood as,"['wearable', 'effect', 'coin']"
Our model reveals that the observed edge currents can be understood as changes in the,"['natural_action', 'physical_property', 'measure']"
Our model reveals that the observed edge currents can be understood as changes in the magnetization generated by the electrochemical potential,"['spatial_arrangement', 'human_action', 'deed']"
Our model reveals that the observed edge currents can be understood as changes in the magnetization generated by the electrochemical potential distribution in the,"['illustration', 'distribution', 'representative']"
Our model reveals that the observed edge currents can be understood as changes in the magnetization generated by the electrochemical potential distribution in the sample under,"['partiality', 'partisanship', 'straight_line']"
With the,"['increase', 'step-up', 'situation']"
With the inclusion of this parameterization our,"['dissimulation', 'model']"
With the inclusion of this parameterization our simulations demonstrated that F-dwarf,"['celestial_body', 'heavenly_body', 'follower']"
With the inclusion of this parameterization our simulations demonstrated that F-dwarf planets require 29% more orbit-averaged,"['field', 'field_of_force', 'chemical', 'flowing', 'force_field', 'change']"
With the inclusion of this parameterization our simulations demonstrated that F-dwarf planets require 29% more orbit-averaged flux to thaw out of global,"['excretion', 'facility', 'food', 'nutrient']"
With the inclusion of this parameterization our simulations demonstrated that F-dwarf planets require 29% more orbit-averaged flux to thaw out of global water,"['object', 'skating_rink']"
With the inclusion of this parameterization our simulations demonstrated that F-dwarf planets require 29% more orbit-averaged flux to thaw out of global water ice,"['bedding', 'protective_cover', 'recording', 'fixed_costs']"
With the inclusion of this parameterization our,"['dissimulation', 'dissembling', 'model', 'framework']"
With the inclusion of this parameterization our simulations demonstrated that F-dwarf planets require 29% more orbit-averaged flux to thaw out of global,"['excreta', 'liquid', 'food', 'excretory_product']"
A common,"['custom', 'legal_right', 'influence']"
A common use of smart,"['written_agreement', 'bid']"
A common use of smart contracts is implementing fungible,"['disk', 'symbol', 'disc']"
A common use of smart contracts is implementing fungible tokens with the ERC-20,"['program', 'programme', 'computer_programme']"
Our,"['attending', 'measuring', 'measurement', 'remark']"
Our observations reveal the,"['personal_manner', 'opinion', 'notion']"
Our observations reveal the presence of a statistically significant,"['electrical_energy', 'communication', 'incitement', 'incitation', 'electricity']"
Our observations reveal the presence of a statistically significant signal with,"['ware', 'point']"
Our observations reveal the presence of a statistically significant signal with seconds in the bluer (),"['slip', 'streak', 'adornment']"
Our observations reveal the presence of a statistically significant signal with seconds in the bluer () band which is detected only during the,"['taper', 'depression', 'decrease', 'submergence', 'decrement']"
Our observations reveal the presence of a statistically significant signal with seconds in the bluer () band which is detected only during the dip between the main,"['expression', 'natural_event', 'disturbance', 'manifestation']"
We confirm that in our representative,"['distribution', 'example', 'natural_object']"
We confirm that in our representative sample of spiral,"['accumulation', 'assemblage', 'collection']"
We confirm that in our representative sample of spiral galaxies the,"['motion', 'place', 'sound_property', 'move']"
We confirm that in our representative sample of spiral galaxies the pitch angles,"['indefinite_quantity', 'modification', 'change', 'process', 'change_of_magnitude', 'physical_process']"
We confirm that in our representative sample of spiral galaxies the pitch angles increase and the azimuthal lengths,"['physical_process', 'modification', 'change', 'process']"
We confirm that in our representative sample of spiral galaxies the pitch angles increase and the azimuthal lengths decrease with increasing,['propagation']
We confirm that in our representative sample of spiral galaxies the pitch angles increase and the azimuthal lengths decrease with increasing redshift implying that the spiral,"['system', 'constitution', 'cognition', 'knowledge']"
We confirm that in our representative sample of spiral galaxies the pitch angles increase and the azimuthal lengths decrease with increasing redshift implying that the spiral structure becomes more tightly wound over,"['instance', 'second', 'minute', 'dimension']"
Furthermore we comprehensively explore the,"['combat', 'influence', 'effect']"
Furthermore we comprehensively explore the impact of six DMs-based,"['deviation', 'taxonomic_category', 'taxonomic_group', 'difference', 'variable_quantity']"
To test the,"['sentience', 'sentiency', 'sensation', 'susceptibleness']"
To test the sensitivity to the,"['condition', 'status', 'natural_action', 'natural_process']"
To test the sensitivity to the ionization,"['ideal', 'supporter', 'possibility', 'hypothesis']"
To test the sensitivity to the ionization model,"['dancing', 'being', 'alteration']"
To test the sensitivity to the ionization model variations we perform,"['representation', 'technique', 'dissimulation', 'model']"
To test the sensitivity to the ionization model variations we perform simulations of an,"['noble_gas', 'chemical_element', 'element']"
To test the sensitivity to the ionization model variations we perform simulations of an argon,"['topographic_point', 'victim']"
To test the sensitivity to the,"['activity', 'condition', 'status']"
To test the sensitivity to the ionization model variations we perform simulations of an argon target ionization by an incident high-intensity,['optical_device']
To test the sensitivity to the ionization model variations we perform simulations of an argon target ionization by an incident high-intensity laser,"['undulation', 'recurrent_event', 'vital_sign', 'rate', 'wave']"
In this,"['product', 'publisher']"
In this paper we introduce Kaczmarz++ an accelerated randomized,"['country', 'impedimenta', 'collection', 'cast']"
In this paper we introduce Kaczmarz++ an accelerated randomized block Kaczmarz,"['rule', 'formula']"
In this paper we introduce Kaczmarz++ an accelerated randomized block Kaczmarz algorithm that exploits outlying singular,"['color_property', 'ideal']"
In this paper we introduce Kaczmarz++ an accelerated randomized block Kaczmarz algorithm that exploits outlying singular values in the,"['signaling', 'element', 'constituent']"
In this paper we introduce Kaczmarz++ an accelerated randomized block Kaczmarz algorithm that exploits outlying singular values in the input to attain a fast Krylov-style,"['occurrence', 'mental_representation', 'series', 'connection', 'occurrent']"
Using a halo,"['acquiring', 'period_of_time', 'period']"
Using a halo occupation,"['organisation', 'mercantilism', 'commercialism']"
Using a halo occupation distribution (HOD),"['supporting_structure', 'possibility', 'structure', 'hypothesis']"
Using a,"['light', 'lightness', 'toroid', 'atmospheric_phenomenon']"
Using a halo occupation distribution (HOD) framework we derive characteristic halo,"['grouping', 'religious_ritual']"
Using a halo occupation distribution (HOD) framework we derive characteristic halo,"['large_indefinite_amount', 'prayer', 'body']"
Using a halo occupation distribution (HOD) framework we derive characteristic halo masses and the stellar-to-halo mass,"['relation', 'state']"
Using a halo occupation distribution (HOD) framework we derive characteristic halo masses and the stellar-to-halo mass relationship (SHMR) across,['propagation']
Using a halo occupation distribution (HOD) framework we derive characteristic halo,"['group', 'accumulation', 'fundamental_measure']"
Using a halo occupation distribution (HOD) framework we derive characteristic halo masses and the stellar-to-halo mass relationship (SHMR) across redshifts and stellar mass,"['number', 'container']"
It was recently shown that there is only one non-transitive,"['contest', 'competition']"
It was recently shown that there is only one non-transitive tournament with this,"['geographic_region', 'concept', 'object']"
The,"['finish', 'statement']"
The results strongly suggest that a significant,"['transmutation', 'shift', 'transformation']"
The results strongly suggest that a significant improvement may be achieved by restructuring the,"['influence', 'agitation', 'activity']"
The results strongly suggest that a significant improvement may be achieved by restructuring the perturbation,"['explanation', 'belief']"
In this,"['energy', 'end_product', 'geographical_point']"
In this work we investigate the critical,"['spot', 'smear']"
In this work we investigate the critical fingerprints appearing in these key thermodynamical,"['amount', 'abstract_entity', 'abstraction']"
In this work we investigate the critical fingerprints appearing in these key thermodynamical quantities for a mean-field critical,"['structure', 'grouping', 'body_part', 'instrumentality']"
In this work we investigate the critical fingerprints appearing in these key thermodynamical quantities for a mean-field critical system undergoing a finite-time,"['wheeled_vehicle', 'rate', 'time_interval']"
In this work we investigate the critical fingerprints appearing in these key thermodynamical quantities for a mean-field critical system undergoing a finite-time cycle starting from a thermal,"['spirit', 'administrative_division', 'government']"
In this work we investigate the critical fingerprints appearing in these key thermodynamical quantities for a mean-field critical system undergoing a finite-time cycle starting from a thermal state at a generic,"['opposition', 'oppositeness']"
In this work we investigate the critical fingerprints appearing in these key thermodynamical quantities for a mean-field critical system undergoing a finite-time cycle starting from a thermal state at a generic inverse,"['somaesthesia', 'physical_property', 'somatic_sensation']"
The,"['production', 'magnitude', 'measure']"
The volume,"['compactness', 'spacing', 'spatial_arrangement']"
The volume density of GLIMPSE-16043 ( cMpc) is in excellent,"['grammatical_relation', 'preparation', 'harmony']"
The volume density of GLIMPSE-16043 ( cMpc) is in excellent agreement with theoretical,"['reasoning', 'abstract_thought', 'statement']"
The volume density of GLIMPSE-16043 ( cMpc) is in excellent agreement with theoretical predictions independently reinforcing its,"['credibility', 'credibleness', 'believability']"
While,"['consolidation', 'integration', 'union']"
While mergers in prograde,"['storage_device', 'memory_device', 'sound_recording']"
While mergers in prograde disks have received extensive,"['memoriser', 'absorption', 'written_document']"
While mergers in prograde,"['audio', 'plate', 'storage_device']"
While mergers in prograde disks have received extensive study retrograde disks offer distinct,"['inducement', 'motivator']"
While,"['consolidation', 'integration', 'union']"
While mergers in prograde disks have received extensive study retrograde disks offer distinct dynamics that could promote mergers and produce unique observational,"['mode', 'name', 'manner']"
