text,dict_syn
I always found him immature and indifferent. He never seemed in love with her but like someone who cared for her and knew she was good for him. She was too good for him. I’m not surprised it ended like this. This just proves my point. I wish she left him sooner but thank God it’s over. Kind heart girls have all dated someone like Matt. She will find someone who loves her to,"['death', 'decease', 'expiry', 'dying', 'demise', 'last', 'Death', 'end', 'destruction']"
I always found him immature and indifferent. He never seemed in love with her but like someone who cared for her and knew she was good for him. She was too good for him. I’m not surprised it ended like this. This just proves my point. I wish she left him sooner but thank God it’s over. Kind heart girls have all dated someone like Matt. She will find someone who loves her to death. I went through the same,"['thing', 'matter', 'affair']"
I always found him immature and indifferent. He never seemed in love with her but like someone who cared for her and knew she was good for him. She was too good for him. I’m not surprised it ended like this. This just proves my point. I wish she left him sooner but thank God it’s over. Kind heart girls have all dated someone like Matt. She will find someone who loves her to death. I went through the same thing and two,"['age', 'geezerhood', 'eld']"
I always found him immature and indifferent. He never seemed in love with her but like someone who cared for her and knew she was good for him. She was too good for him. I’m not surprised it ended like this. This just proves my point. I wish she left him sooner but thank God it’s over. Kind heart girls have all dated someone like Matt. She will find someone who loves her to death. I went through the same thing and two years later I’m happily married. Now my,"['X', 'ex-wife', 'ex']"
I always found him immature and indifferent. He never seemed in love with her but like someone who cared for her and knew she was good for him. She was too good for him. I’m not surprised it ended like this. This just proves my point. I wish she left him sooner but thank God it’s over. Kind heart girls have all dated someone like Matt. She will find someone who loves her to death. I went through the same thing and two years later I’m happily married. Now my ex won’t,"['full_point', 'hitch', 'check', 'stay', 'catch']"
I dont know that Ive ever seen Katt genuinely,"['laugh', 'laughter', 'joke', 'gag', 'jest', 'jape']"
I dont know that Ive ever seen Katt genuinely laugh at other,"['multitude', 'people', 'mass', 'the_great_unwashed']"
I dont know that Ive ever seen Katt genuinely laugh at other peoples,"['jest', 'jocularity', 'antic', 'put-on', 'trick', 'laugh']"
I dont know that Ive ever seen Katt genuinely laugh at other peoples jokes as much as Ive seen him laugh and be caught off,"['safety_device', 'precaution', 'safeguard', 'safety', 'guard_duty', 'sentry_duty']"
​ @AhmetAjanic of,"['path', 'class', 'course_of_action']"
Why is theo talking to his,['statue']
See..Katt didn’t really mean that sh*t on shay… he does think some of Joe’s,"['protagonist', 'ally', 'champion', 'Quaker', 'friend']"
<mask> garbage they just proved that with adding a e.e. that takes you so long to do with so many steps only hacks and cheaters playing ranked and multi so they needed to affect zombies players and this is how they destroy there fan base check the comments the over all thoughts is this up daye has been one of the worst,"['game', 'plot', 'secret_plan', 'biz']"
Games garbage they just proved that with adding a e.e. that takes you so long to do with so many,"['step', 'whole_tone', 'tone', 'footprint', 'footmark']"
Games garbage they just proved that with adding a e.e. that takes you so long to do with so many steps only,"['ward-heeler', 'hack_writer', 'taxi', 'nag', 'cab']"
Games garbage they just proved that with adding a e.e. that takes you so long to do with so many steps only hacks and,"['cheater', 'trickster', 'deceiver', 'slicker', 'beguiler']"
Games garbage they just proved that with adding a e.e. that takes you so long to do with so many steps only hacks and cheaters playing ranked and multi so they needed to affect,"['snake_god', 'automaton', 'zombi']"
Games garbage they just proved that with adding a e.e. that takes you so long to do with so many steps only hacks and cheaters playing ranked and multi so they needed to affect zombies,"['player', 'role_player', 'participant']"
Games garbage they just proved that with adding a e.e. that takes you so long to do with so many steps only hacks and cheaters playing ranked and multi so they needed to affect zombies players and this is how they destroy there fan,"['root', 'alkali', 'foot', 'stand', 'Qaeda']"
Games garbage they just proved that with adding a e.e. that takes you so long to do with so many steps only hacks and cheaters playing ranked and multi so they needed to affect zombies players and this is how they destroy there fan base check the,"['input', 'remark', 'commentary', 'gossip', 'comment']"
Games garbage they just proved that with adding a e.e. that takes you so long to do with so many steps only hacks and cheaters playing ranked and multi so they needed to affect zombies players and this is how they destroy there fan base check the comments the over all,"['thought', 'mentation', 'opinion', 'view', 'cerebration', 'intellection', 'thinking']"
@weshouldtlk no because she simply is just out of his,"['league', 'conference']"
@weshouldtlk no because she simply is just out of his league. She’s,"['fashion', 'means', 'elbow_room', 'style', 'direction']"
see GW this is what we want Grimdark Firstborn proper accurate,"['blank_space', 'infinite', 'blank', 'place', 'outer_space']"
see GW this is what we want Grimdark Firstborn proper accurate space,"['Marine', 'devil_dog', 'leatherneck', 'shipboard_soldier', 'marine']"
see GW this is what we want Grimdark Firstborn proper accurate space marine,"['war', 'warfare', 'state_of_war']"
see GW this is what we want Grimdark Firstborn proper accurate space marine wars against,"['extraterrestrial', 'stranger', 'alien', 'extraterrestrial_being', 'outlander']"
Christmas was like a,"['calendar_month', 'month']"
Christmas was like a month a,"['pass', 'fling', 'X']"
<mask> for Cleetus’s El Camino. RUSTY WOOD or RUSTY WOODY,"['gens', 'name', 'epithet']"
Kat give me a fit,"['time_out', 'rupture', 'recess', 'gap', 'faulting']"
5:55,['subject_matter']
5:55 message white ppl a,"['minority', 'nonage']"
5:55 message white ppl a minority in,"['Eden', 'Heaven', 'Shangri-la', 'nirvana', 'promised_land', 'paradise']"
5:55 message white ppl a minority in heaven not a,['heap']
5:55 message white ppl a minority in heaven not a lot of y’all in there.. 2025 n yal still moving the same,"['agency', 'room', 'way', 'style', 'manner', 'means']"
5:55 message white ppl a minority in heaven not a lot of y’all in there.. 2025 n yal still moving the same way as your,"['ancestor', 'ascendant', 'ascendent', 'antecedent', 'root']"
<mask> guy finally let free!!,"['Astarte', 'Ashtoreth']"
I clapped like a,"['seal', 'sealing_wax', 'cachet', 'stamp', 'seal_of_approval', 'SEAL']"
"<mask>""the name of the plane talking about at the national museum of the US Air Force",['boxcar']
"Boxcar""the","['name', 'epithet', 'gens']"
"Boxcar""the name of the","['sheet', 'airplane', ""carpenter's_plane""]"
"Boxcar""the name of the plane talking about at the national",['museum']
You definitely need Katt back. Best,"['comedy', 'drollery', 'clowning', 'funniness']"
You definitely need Katt back. Best comedy,"['duad', 'yoke', 'span', 'dyad', 'distich']"
You definitely need Katt back. Best comedy duo podcast! Genuine,"['laugh', 'laughter']"
You definitely need Katt back. Best comedy duo podcast! Genuine laughter between them is best,"['constituent', 'character', 'office']"
Weed? Of all the,"['single', 'ace', 'I', '1', 'unity']"
Weed? Of all the ones i have watched not even joey,"['Dias', 'Diaz', 'Bartholomeu_Dias', 'Bartholomeu_Diaz']"
Bless Katt for knowing Theo and giving him a genuine human,"['Quaker', 'supporter', 'protagonist', 'Friend', 'booster']"
Bless Katt for knowing Theo and giving him a genuine human friend. Katt did everything in this,"['picture', 'video', 'television', 'video_recording', 'telecasting']"
Bless Katt for knowing Theo and giving him a genuine human friend. Katt did everything in this video that Rogan cpuldnt do in all the,"['long_time', 'days', 'geezerhood', 'eld', 'age']"
1000s of,"['yr', 'eld', 'years', 'age', 'days']"
1000s of years of white,"['multitude', 'the_great_unwashed', 'mass', 'hoi_polloi', 'masses', 'citizenry']"
1000s of years of white people not being able to go to heaven? lord how little about,"['bondage', 'slavery', 'thrall', 'thralldom', 'thraldom', 'slaveholding']"
1000s of years of white people not being able to go to heaven? lord how little about slavery does this,"['human_race', 'Man', 'valet', 'gentleman', ""gentleman's_gentleman"", 'humankind']"
1000s of years of white,"['people', 'hoi_polloi', 'the_great_unwashed', 'mass', 'citizenry']"
1000s of years of white people not being able to go to heaven? lord how little about slavery does this man know and why does it make him only hate white people? everyone was involved in the slave,"['trade', 'craft', 'patronage', 'deal', 'business_deal', 'trade_wind', 'barter', 'swap', 'swop']"
I love Theo making the,"['trick', 'antic', 'gag', 'prank', 'caper', 'joke']"
I love Theo making the joke it’s “Kat William” singular instead of plural even though no,"['single', 'unity', 'I']"
In the Grimdark,"['future', 'hereafter', 'futurity', 'time_to_come', 'future_tense']"
In the Grimdark future there is only gorgeous,"['vitality', 'living', 'brio', 'vivification', 'aliveness', 'life', 'animation', 'spiritedness']"
I haven’t watched a,"['season', 'time_of_year']"
I haven’t watched a,"['season', 'time_of_year']"
I haven’t watched a season of the Bachelor since this season. I loved Rachel and the,"['play', 'drama', 'dramatic_play', 'dramatic_event']"
I haven’t watched a,"['season', 'time_of_year']"
I haven’t watched a season of the Bachelor since this season. I loved Rachel and the drama from the entire season was a,['nail']
I haven’t watched a season of the Bachelor since this season. I loved Rachel and the drama from the entire season was a nail in the,"['coffin', 'casket']"
XAI308K has serious,"['potential_difference', 'potential_drop', 'electric_potential', 'potential', 'potentiality', 'potency']"
XAI308K has serious potential to reach 50-100x VERY soon. Heard they are working out a,['partnership']
They call that a Freudian,"['miscue', 'pillow_slip', 'faux_pas', 'shift', 'elusion', 'slipperiness']"
The,"['fashion', 'manner', 'direction', 'means', 'style']"
The way Marines were portrayed in Astartes I makes me so so so excited to see how,"['exterminator', 'terminator', 'eradicator']"
Games Workshop letting,"['person', 'somebody', 'soul']"
Games Workshop letting someones creative,"['visual_sense', 'imagination', 'vision', 'imaginativeness', 'sight', 'visual_sensation']"
Games Workshop letting someones creative vision remain intact? Games Workshop having anything,"['space', 'infinite', 'outer_space', 'blank', 'distance', 'blank_space', 'place', 'quad']"
Games Workshop letting someones creative vision remain intact? Games Workshop having anything space,"['Marine', 'devil_dog', 'leatherneck', 'shipboard_soldier', 'marine']"
Games Workshop letting someones creative vision remain intact? Games Workshop having anything space marine not just be related to Ultramar? Bro the,"['year', 'twelvemonth', 'yr', 'class']"
Games Workshop letting someones creative vision remain intact? Games Workshop having anything space marine not just be related to Ultramar? Bro the year 2025 is making,"['hog', 'slovenly_person', 'cop']"
Games Workshop letting someones creative vision remain intact? Games Workshop having anything space marine not just be related to Ultramar? Bro the year 2025 is making pigs,"['fly_front', 'fly_sheet', 'fly_ball', 'tent_flap', 'tent-fly']"
I’m,"['earreach', 'earshot', 'audience', 'hearing', 'audition']"
I’m hearing,"['rumor', 'rumour', 'hearsay']"
I’m hearing rumours that this,"['International_Relations_and_Security_Network', 'ISN']"
I’m hearing rumours that this isn’t an accurate,"['representation', 'histrionics', 'delegacy', 'internal_representation', 'agency']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief,['flashback']
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback,"['segment', 'department', 'division', 'section', 'part', 'plane_section']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the,"['majority', 'bulk', 'absolute_majority', 'legal_age']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take,"['position', 'office', 'berth', 'shoes', 'post']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take place in current 40k with primaris,"['marine', 'Marines', 'leatherneck', 'Marine', 'shipboard_soldier']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take place in current 40k with primaris marines in all the new bad looking,"['armor', 'armour']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take place in current 40k with primaris marines in all the new bad looking armour and,"['vehicle', 'fomite']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take place in current 40k with primaris marines in all the new bad looking armour and vehicles. I can totally believe that this is the,"['type', 'font', 'instance', 'causa', ""typesetter's_case""]"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take place in current 40k with primaris marines in all the new bad looking armour and vehicles. I can totally believe that this is the,"['grammatical_case', 'suit', 'cause', 'subject', 'display_case']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take place in current 40k with primaris marines in all the new bad looking armour and vehicles. I can totally believe that this is the case since GW hates first born. If it is the case I feel extremely mislead and manipulated. This is nostalgia,['baiting']
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take place in current 40k with primaris marines in all the new bad looking armour and vehicles. I can totally believe that this is the case since GW hates first born. If it is the case I feel extremely mislead and manipulated. This is nostalgia baiting and key jangling at its worst if true. We want a true spiritual,"['successor', 'replacement', 'heir']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take place in current 40k with primaris marines in all the new bad looking,"['armor', 'armour']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take place in current 40k with primaris marines in all the new bad looking armour and vehicles. I can totally believe that this is the case since GW hates first born. If it is the case I feel extremely mislead and manipulated. This is nostalgia baiting and key jangling at its worst if true. We want a true spiritual successor to astartes 1 and that simply can’t be achieved in primaris armour. They’re frankly far too safe and halo looking to fit into the grim,"['dark', 'darkness', 'iniquity', 'wickedness', 'shadow', 'night', 'nighttime']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take place in current 40k with primaris marines in all the new bad looking armour and vehicles. I can totally believe that this is the case since GW hates first born. If it is the case I feel extremely mislead and manipulated. This is nostalgia baiting and key jangling at its worst if true. We want a true spiritual successor to astartes 1 and that simply can’t be achieved in primaris armour. They’re frankly far too safe and halo looking to fit into the grim dark aesthetic that the,"['artist', 'creative_person']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take place in current 40k with primaris marines in all the new bad looking armour and vehicles. I can totally believe that this is the case since GW hates first born. If it is the case I feel extremely mislead and manipulated. This is nostalgia baiting and key jangling at its worst if true. We want a true spiritual successor to astartes 1 and that simply can’t be achieved in primaris armour. They’re frankly far too safe and halo looking to fit into the grim dark aesthetic that the artist had in the first,"['unity', 'ace', 'I', '1', 'one']"
This brings me no,"['destruction', 'oddment', 'end', 'conclusion', 'last']"
This brings me no end of,"['joy', 'joyousness', 'joyfulness', 'delight', 'pleasure']"
“I have no,"['indigence', 'need', 'want', 'pauperism', 'pauperization']"
And for a,"['muckle', 'quite_a_little', 'heap', 'portion', 'fortune', 'circle']"
And for a lot of,"['multitude', 'people', 'the_great_unwashed', 'citizenry', 'hoi_polloi', 'mass']"
"And for a lot of people thats enough.""Humility and modesty is just as much a","['signboard', 'sign_of_the_zodiac', 'mansion', 'star_sign', 'mark', 'signal']"
"And for a lot of people thats enough.""Humility and modesty is just as much a sign of","['human_beings', 'humanness', 'humanity', 'human_race', 'mankind']"
And for a lot of,"['people', 'mass', 'masses', 'multitude', 'the_great_unwashed']"
"And for a lot of people thats enough.""Humility and modesty is just as much a sign of humanity as Pride and Excellence. Its takes great people to build a","['beau_monde', 'club', 'order', 'society', 'high_society', 'guild', 'company', 'bon_ton']"
And for a lot of,"['the_great_unwashed', 'masses', 'hoi_polloi', 'multitude', 'citizenry']"
"And for a lot of people thats enough.""Humility and modesty is just as much a sign of humanity as Pride and Excellence. Its takes great people to build a society and average people to run it. Both would be in","['wrecking', 'ruin', 'ruining', 'ruination', 'downfall']"
"And for a lot of people thats enough.""Humility and modesty is just as much a sign of humanity as Pride and Excellence. Its takes great people to build a society and average people to run it. Both would be in ruin without the other.","['praise', 'congratulations', 'kudos', 'extolment']"
"And for a lot of people thats enough.""Humility and modesty is just as much a sign of humanity as Pride and Excellence. Its takes great people to build a society and average people to run it. Both would be in ruin without the other. Praise be to anyone who can see the","['significance', 'import', 'implication', 'meaning', 'signification']"
This,"['guy', 'cat', 'hombre', 'bozo', 'Guy', 'guy_cable', 'guy_wire', 'guy_rope']"
This guy nails grimdark just as i imagined it as a,"['shaver', 'tiddler', 'child', 'small_fry', 'minor']"
Wow its like GW is listening to its,"['buff', 'sports_fan', 'devotee', 'lover', 'fan']"
Katt Williams is reminding me of Bob Marley how he just wants,"['peace_of_mind', 'ataraxis', 'serenity', 'peace', 'peace_treaty', 'heartsease']"
Katt looking like he shouldve been a,"['ground', 'background_signal', 'scope', 'setting', 'desktop']"
Katt looking like he shouldve been a background,"['dancer', 'professional_dancer', 'terpsichorean', 'social_dancer']"
Katt looking like he shouldve been a background dancer in Bone Thug-N-Harmony Ghetto Cowboy,"['music', 'euphony', 'medicine']"
Katt looking like he shouldve been a background dancer in Bone Thug-N-Harmony Ghetto Cowboy music,"['telecasting', 'television', 'TV', 'video', 'picture']"
30:12 the cuda has no front,"['end', 'goal', 'conclusion']"
30:12 the cuda has no front end but we are still competing! Lots of,"['problem', 'job', 'trouble']"
30:12 the cuda has no front end but we are still competing! Lots of problems getting to the,"['path', 'racetrack', 'track', 'racecourse']"
30:12 the cuda has no front end but we are still competing! Lots of problems getting to the track didn’t make,['hotel']
So a,"['miniskirt', 'mini']"
So a mini,['anthology']
So a mini anthology,"['series', 'serial', 'serial_publication']"
Yall should listen to a,"['song', 'Song_dynasty', 'vocal', 'Sung_dynasty', 'call']"
Yall should listen to a song called secret,"['war', 'warfare', 'state_of_war']"
Omg I’m stoked for the,"['goat', 'laughingstock', 'caprine_animal', 'Capricorn_the_Goat', 'Capricorn']"
Katt calling out all of Theos,"['taradiddle', 'tarradiddle', 'write_up', 'report', 'story']"
Katt calling out all of Theos stories is wild. Howd he have,"['time', 'sentence', 'prison_term', 'fourth_dimension', 'clock_time']"
Katt calling out all of Theos stories is wild. Howd he have time to learn all that about Theo while keeping up his 60+,"['Word', 'Holy_Scripture', ""al-Qur'an"", 'ledger', 'script']"
Katt calling out all of Theos stories is wild. Howd he have time to learn all that about Theo while keeping up his 60+ books per,"['hebdomad', 'workweek', 'calendar_week']"
I miss the old,"['daytime', 'day', 'Day']"
I miss the old days of,"['people', 'citizenry', 'multitude', 'masses', 'mass', 'hoi_polloi', 'the_great_unwashed']"
I miss the old days of people spamming X on everything and anything and throwing,['grenade']
I miss the old days of people spamming X on everything and anything and throwing grenades everywhere to try and find the next,"['tone', 'footfall', 'footmark', 'stride', ""stone's_throw""]"
I miss the old days of people spamming X on everything and anything and throwing grenades everywhere to try and find the next step. Used to love going between you NGTz etcs,"['stream', 'watercourse', 'flow', 'current']"
I miss the old days of people spamming X on everything and anything and throwing grenades everywhere to try and find the next step. Used to love going between you NGTz etcs streams to see if anyones found anything new. I only just found out the,"['map', 'function', 'mathematical_function', 'single-valued_function', 'mapping']"
I miss the old days of people spamming X on everything and anything and throwing grenades everywhere to try and find the next step. Used to love going between you NGTz etcs streams to see if anyones found anything new. I only just found out the map has come out and the EE,"['guide', 'pathfinder', 'scout', 'usher', 'template']"
I miss the old days of people spamming X on everything and anything and throwing grenades everywhere to try and find the next step. Used to love going between you NGTz etcs streams to see if anyones found anything new. I only just found out the map has come out and the EE guide is already out?? :/ How have,"['birdsong', 'call_option', 'birdcall', 'Call', 'claim', 'vociferation', 'margin_call', 'yell', 'cry', 'shout']"
I miss the old days of people spamming X on everything and anything and throwing grenades everywhere to try and find the next step. Used to love going between you NGTz etcs streams to see if anyones found anything new. I only just found out the map has come out and the EE guide is already out?? :/ How have call of,"['duty', 'responsibility', 'obligation', 'tariff']"
I miss the old days of people spamming X on everything and anything and throwing grenades everywhere to try and find the next step. Used to love going between you NGTz etcs streams to see if anyones found anything new. I only just found out the map has come out and the EE guide is already out?? :/ How have call of duty given the,"['community', 'community_of_interests', 'residential_district', 'residential_area', 'biotic_community']"
I miss the old days of people spamming X on everything and anything and throwing grenades everywhere to try and find the next step. Used to love going between you NGTz etcs streams to see if anyones found anything new. I only just found out the map has come out and the EE guide is already out?? :/ How have call of duty given the community less content to make?? looks cool i,"['speculation', 'surmisal', 'guess']"
I miss the old days of people spamming X on everything and anything and throwing grenades everywhere to try and find the next step. Used to love going between you NGTz etcs streams to see if anyones found anything new. I only just found out the map has come out and the EE guide is already out?? :/ How have call of duty given the community less content to make?? looks cool i guess,['Tho']
@teayteay1ful Are you trolling? Kat said this to Theo.,"['zero', 'nix', 'naught', 'zilch', 'nada']"
Cool to see First,"['Born', 'Max_Born']"
It sounds like she’s a good hearted and anxious young,"['woman', 'adult_female', 'charwoman', 'char', 'cleaning_woman', 'cleaning_lady', 'womanhood', 'fair_sex']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more,"['affectionateness', 'tenderness', 'philia', 'warmheartedness', 'softheartedness', 'tenderheartedness']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and,"['bread_and_butter', 'supporting', 'backup', 'backing', 'funding', 'keep', 'livelihood', 'reenforcement', 'support', 'financial_support', 'financial_backing', 'reinforcement', 'living', 'accompaniment']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her,"['relationship', 'human_relationship', 'kinship', 'family_relationship']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her relationships. I have no,"['doubtfulness', 'question', 'dubiousness', 'dubiety', 'doubt']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her relationships. I have no doubt that her,"['dearest', 'love_life', 'making_love', 'beloved', 'passion', 'lovemaking']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her relationships. I have no doubt that her love is reciprocal and,"['kind', 'sort', 'form', 'variety']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her relationships. I have no doubt that her love is reciprocal and kind and loving to her,"['spouse', 'partner', 'pardner', 'married_person', 'better_half', 'mate']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her relationships. I have no doubt that her love is reciprocal and kind and loving to her partner in,"['riposte', 'payoff', 'coming_back', 'rejoinder']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her relationships. I have no doubt that her love is reciprocal and kind and loving to her partner in return. He seems like he wants to have a good,"['metre', 'clock_time', 'fourth_dimension', 'time', 'prison_term']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her relationships. I have no doubt that her love is reciprocal and kind and loving to her partner in return. He seems like he wants to have a good time and is more avoidant in his,"['communication', 'communicating']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her relationships. I have no doubt that her love is reciprocal and kind and loving to her partner in return. He seems like he wants to have a good time and is more avoidant in his communication,"['dash', 'expressive_style', 'mode', 'style', 'trend']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her relationships. I have no doubt that her love is reciprocal and kind and loving to her partner in return. He seems like he wants to have a good time and is more avoidant in his communication style. If it’s not easy he’s not interested. It’s not necessarily that he’s a BAD,"['individual', 'person', 'soul', 'somebody', 'mortal']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her relationships. I have no doubt that her love is reciprocal and kind and loving to her partner in return. He seems like he wants to have a good time and is more avoidant in his communication style. If it’s not easy he’s not interested. It’s not necessarily that he’s a BAD person he’s just not willing to engage beyond,"['comforter', 'quilt', 'consolation', 'puff', 'comfort', 'ease']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her relationships. I have no doubt that her love is reciprocal and kind and loving to her partner in return. He seems like he wants to have a good time and is more avoidant in his communication style. If it’s not easy he’s not interested. It’s not necessarily that he’s a BAD person he’s just not willing to engage beyond comfort and,"['surface', ""Earth's_surface"", 'open', 'airfoil', 'aerofoil', 'control_surface']"
This is one of those all-time historic youtube,"['telecasting', 'television', 'TV', 'picture', 'video']"
This is one of those all-time historic youtube videos that will forever be archived in the,"['history', 'account', 'chronicle', 'story']"
Lol this,"['sheik', 'beau', 'swell', 'buster', 'fop', 'clotheshorse', 'fellow', 'gallant', 'fashion_plate', 'dandy']"
Lol this dude likes to think that hes it. Hes an,"['idiot', 'imbecile', 'cretin', 'moron', 'changeling', 'half-wit', 'retard']"
These are two,"['intersection', 'product', 'ware', 'mathematical_product']"
These are two products of an American,"['breeding', 'rearing', 'fostering', 'upbringing']"
These are two products of an American upbringing and,['experience']
These are two products of an American upbringing and experience that no longer exists. That’s what makes them,"['illustration', 'deterrent_example', 'model', 'lesson', 'example', 'object_lesson', 'representative', 'instance', 'exemplar', 'case']"
These are two products of an American upbringing and experience that no longer exists. That’s what makes them examples of American,"['master', 'master_copy', 'original', 'archetype', 'pilot']"
These are two products of an American upbringing and experience that no longer exists. That’s what makes them examples of American originals and,"['treasure', 'hoarded_wealth', 'gem']"
These are two products of an American upbringing and experience that no longer exists. That’s what makes them examples of American originals and treasures. Also they both bear,"['fruit', 'yield']"
These are two products of an American upbringing and experience that no longer exists. That’s what makes them examples of American originals and treasures. Also they both bear fruit edify and keep the,"['verity', 'truth', 'true_statement']"
These are two products of an American upbringing and experience that no longer exists. That’s what makes them examples of American originals and treasures. Also they both bear fruit edify and keep the truth. “Dodging,"['smoke', 'hummer', 'heater']"
These are two products of an American upbringing and experience that no longer exists. That’s what makes them examples of American originals and treasures. Also they both bear fruit edify and keep the truth. “Dodging bullets” and “Surviving the,"['gauntlet', 'gantlet', 'metal_glove']"
Thank u!,['thanks']
am i the only,"['one', '1', 'I', 'ace', 'single', 'unity']"
am i the only one that gets annoyed at the,"['way_of_life', 'direction', 'mode', 'path', 'way']"
am i the only one that gets annoyed at the way Kat,"['talk', 'negotiation', 'lecture', 'public_lecture', 'talking']"
<mask> for your vulnerability Rachael. I hear and can identify with the insecurities of someone who claims you arent the one. For what its worth closure with James and a therapist may be really helpful for healing. Sending you all the vibes healing self-love. I briefly googled yalls astrology charts and if he really is a Pisces rising its interesting this happened when the south node of the moon moved into his 7th house of relationships. It is infamously known as time of breakups.,['thanks']
Thanks for your,"['vulnerability', 'exposure']"
Thanks for your vulnerability Rachael. I hear and can identify with the,['insecurity']
Thanks for your vulnerability Rachael. I hear and can identify with the insecurities of,"['person', 'individual', 'mortal', 'someone', 'soul']"
Thanks for your vulnerability Rachael. I hear and can identify with the insecurities of some<mask> who claims you arent the one. For what its worth closure with James and a therapist may be really helpful for healing. Sending you all the vibes healing self-love. I briefly googled yalls astrology charts and if he really is a Pisces rising its interesting this happened when the south node of the moon moved into his 7th house of relationships. It is infamously known as time of breakups.,"['one', '1', 'I', 'ace', 'single', 'unity']"
Thanks for your vulnerability Rachael. I hear and can identify with the insecurities of someone who claims you arent the one. For what its,"['worth', 'Worth', 'Charles_Frederick_Worth']"
Thanks for your vulnerability Rachael. I hear and can identify with the insecurities of someone who claims you arent the one. For what its worth,"['block', 'closing', 'closedown', 'blockage', 'stop', 'occlusion']"
Thanks for your vulnerability Rachael. I hear and can identify with the insecurities of someone who claims you arent the one. For what its worth closure with James and a,"['therapist', 'healer']"
Thanks for your vulnerability Rachael. I hear and can identify with the insecurities of someone who claims you arent the one. For what its worth closure with James and a therapist may be really helpful for healing. Sending you all the,"['vibraphone', 'vibraharp', 'vibes', 'vibration', 'vibe']"
Thanks for your vulnerability Rachael. I hear and can identify with the insecurities of someone who claims you arent the one. For what its worth closure with James and a therapist may be really helpful for healing. Sending you all the vibes healing self-love. I briefly googled yalls,"['astrology', 'star_divination']"
Thanks for your vulnerability Rachael. I hear and can identify with the insecurities of someone who claims you arent the one. For what its worth closure with James and a therapist may be really helpful for healing. Sending you all the vibes healing self-love. I briefly googled yalls astrology,['chart']
Thanks for your vulnerability Rachael. I hear and can identify with the insecurities of someone who claims you arent the one. For what its worth closure with James and a therapist may be really helpful for healing. Sending you all the vibes healing self-love. I briefly googled yalls astrology charts and if he really is a Pisces,"['rise', 'rising', 'ascent', 'ascension', 'rebellion', 'insurrection', 'revolt', 'uprising']"
Thanks for your vulnerability Rachael. I hear and can identify with the insecurities of someone who claims you arent the one. For what its worth closure with James and a therapist may be really helpful for healing. Sending you all the vibes healing self-love. I briefly googled yalls astrology charts and if he really is a Pisces rising its interesting this happened when the south,"['node', 'knob', 'lymph_node', 'client', 'lymph_gland']"
Thanks for your vulnerability Rachael. I hear and can identify with the insecurities of someone who claims you arent the one. For what its worth closure with James and a therapist may be really helpful for healing. Sending you all the vibes healing self-love. I briefly googled yalls astrology charts and if he really is a Pisces rising its interesting this happened when the south node of the,"['moon', 'lunar_month', 'Moon']"
