text,dict_syn
@aBadWizard its just underwhelming imo Only one staff also and the,"['representation', 'mathematical_relation']"
@aBadWizard its just underwhelming imo Only one staff also and the map just isnt my,"['appendage', 'appreciation', 'variety']"
Sending,"['concupiscence', 'emotion', 'eros']"
Sending love to Rachael we’ve all been there,"['lover', 'female_person', 'adult_female']"
Sending love to Rachael we’ve all been there girl. You will come out on the other,"['line_of_descent', 'cut_of_meat', 'stemma', 'social_unit', 'parentage', 'area']"
Sending love to Rachael we’ve all been there girl. You will come out on the other side better and brighter! I can’t,"['suspension', 'interruption']"
What a great,"['itinerary', 'artifact', 'distance']"
What a great way to start the,"['period', 'word_of_farewell']"
What a great way to start the morning! The Astartes Guy has not lost a,"['manoeuvre', 'small_indefinite_amount']"
We wanted the Astartes,"['adult_male', 'simulacrum']"
We wanted the Astartes guy to make a,"['connectedness', 'competition', 'group']"
There’s a,"['land', 'strength', 'country', 'state']"
There’s a power,"['disequilibrium', 'spatial_property', 'spatiality']"
There’s a power imbalance because he is a,['selfish_person']
There’s a power imbalance because he is a Narcissist. He leaves like his,"['antecedent', 'ascendent']"
There’s a power imbalance because he is a Narcissist. He leaves like his Father. He actually knows she is superior to him in,"['portrayal', 'personation', 'testimonial']"
There’s a power imbalance because he is a Narcissist. He leaves like his Father. He actually knows she is superior to him in character and,"['state', 'honesty', 'honestness']"
There’s a power imbalance because he is a Narcissist. He leaves like his Father. He actually knows she is superior to him in character and integrity and,"['love', 'faithfulness', 'cooperation']"
There’s a power imbalance because he is a Narcissist. He leaves like his Father. He actually knows she is superior to him in character and integrity and loyalty. She is so lucky that he called it quits. He is a depressed,"['shape', 'anatomy', 'chassis']"
There’s a power imbalance because he is a Narcissist. He leaves like his Father. He actually knows she is superior to him in character and integrity and loyalty. She is so lucky that he called it quits. He is a depressed person. He has,"['difficulty', 'question', 'head']"
There’s a power imbalance because he is a Narcissist. He leaves like his Father. He actually knows she is superior to him in character and integrity and loyalty. She is so lucky that he called it quits. He is a depressed person. He has problems he is his,"['time', 'time_period', 'period']"
This has made me so happy,['affirmative']
Your,"['visual_communication', 'recording', 'broadcasting']"
YOU SEE US WARHAMMER!! YOU SEE HOW MUCH PEOPLE LOVE THIS!! This,"['degree', 'social_rank', 'grade', 'sound_property', 'property', 'social_station']"
I always found him immature and indifferent. He never seemed in,"['physical_attraction', 'sexual_activity', 'sexual_practice']"
I always found him immature and indifferent. He never seemed in love with her but like,['causal_agency']
I always found him immature and indifferent. He never seemed in love with her but like someone who cared for her and knew she was good for him. She was too good for him. I’m not surprised it ended like this. This just proves my,"['part', 'outlet']"
I always found him immature and indifferent. He never seemed in love with her but like someone who cared for her and knew she was good for him. She was too good for him. I’m not surprised it ended like this. This just proves my point. I wish she left him sooner but thank God it’s over. Kind,"['content', 'area']"
I always found him immature and indifferent. He never seemed in love with her but like someone who cared for her and knew she was good for him. She was too good for him. I’m not surprised it ended like this. This just proves my point. I wish she left him sooner but thank God it’s over. Kind heart,"['adult_female', 'female']"
I always found him immature and indifferent. He never seemed in love with her but like,['cause']
I always found him immature and indifferent. He never seemed in love with her but like,['cause']
I always found him immature and indifferent. He never seemed in love with her but like someone who cared for her and knew she was good for him. She was too good for him. I’m not surprised it ended like this. This just proves my point. I wish she left him sooner but thank God it’s over. Kind heart girls have all dated someone like Matt. She will find someone who loves her to,"['alteration', 'organic_phenomenon', 'killing', 'modification']"
I always found him immature and indifferent. He never seemed in love with her but like someone who cared for her and knew she was good for him. She was too good for him. I’m not surprised it ended like this. This just proves my point. I wish she left him sooner but thank God it’s over. Kind heart girls have all dated someone like Matt. She will find someone who loves her to death. I went through the same,"['objective', 'occurrent', 'artifact']"
I always found him immature and indifferent. He never seemed in love with her but like someone who cared for her and knew she was good for him. She was too good for him. I’m not surprised it ended like this. This just proves my point. I wish she left him sooner but thank God it’s over. Kind heart girls have all dated someone like Matt. She will find someone who loves her to death. I went through the same thing and two,['period_of_time']
I always found him immature and indifferent. He never seemed in love with her but like someone who cared for her and knew she was good for him. She was too good for him. I’m not surprised it ended like this. This just proves my point. I wish she left him sooner but thank God it’s over. Kind heart girls have all dated someone like Matt. She will find someone who loves her to death. I went through the same thing and two years later I’m happily married. Now my,['adult_male']
I always found him immature and indifferent. He never seemed in love with her but like someone who cared for her and knew she was good for him. She was too good for him. I’m not surprised it ended like this. This just proves my point. I wish she left him sooner but thank God it’s over. Kind heart girls have all dated someone like Matt. She will find someone who loves her to death. I went through the same thing and two years later I’m happily married. Now my ex won’t,"['conclusion', 'impedimenta', 'obstruent']"
I dont know that Ive ever seen Katt genuinely,"['wittiness', 'facial_expression', 'wit', 'humor']"
I dont know that Ive ever seen Katt genuinely laugh at other,['kinsfolk']
I dont know that Ive ever seen Katt genuinely laugh at other peoples,"['humor', 'witticism']"
I dont know that Ive ever seen Katt genuinely laugh at other peoples jokes as much as Ive seen him laugh and be caught off,"['basketball_player', 'force', 'military_group']"
​ @AhmetAjanic of,"['victuals', 'installation', 'teaching']"
Why is theo talking to his,['sculpture']
so many of you did not believe ye of such little,"['allegiance', 'belief', 'loyalty']"
See..Katt didn’t really mean that sh*t on shay… he does think some of Joe’s,"['someone', 'soul', 'person']"
<mask> garbage they just proved that with adding a e.e. that takes you so long to do with so many steps only hacks and cheaters playing ranked and multi so they needed to affect zombies players and this is how they destroy there fan base check the comments the over all thoughts is this up daye has been one of the worst,"['contest', 'part', 'recreation']"
Games garbage they just proved that with adding a e.e. that takes you so long to do with so many,"['block', 'support', 'staircase']"
Games garbage they just proved that with adding a e.e. that takes you so long to do with so many steps only,"['politician', 'machine', 'automobile']"
Games garbage they just proved that with adding a e.e. that takes you so long to do with so many steps only hacks and,"['wrongdoer', 'offender']"
Games garbage they just proved that with adding a e.e. that takes you so long to do with so many steps only hacks and cheaters playing ranked and multi so they needed to affect,"['highball', 'immortal']"
Games garbage they just proved that with adding a e.e. that takes you so long to do with so many steps only hacks and cheaters playing ranked and multi so they needed to affect zombies,"['soul', 'somebody']"
Games garbage they just proved that with adding a e.e. that takes you so long to do with so many steps only hacks and cheaters playing ranked and multi so they needed to affect zombies players and this is how they destroy there fan,"['undersurface', 'portion', 'flank']"
Games garbage they just proved that with adding a e.e. that takes you so long to do with so many steps only hacks and cheaters playing ranked and multi so they needed to affect zombies players and this is how they destroy there fan base check the,"['account', 'report']"
Games garbage they just proved that with adding a e.e. that takes you so long to do with so many steps only hacks and cheaters playing ranked and multi so they needed to affect zombies players and this is how they destroy there fan base check the comments the over all,"['belief', 'mental_object', 'content']"
@weshouldtlk no because she simply is just out of his,"['association', 'union', 'linear_measure']"
@weshouldtlk no because she simply is just out of his league. She’s,"['part', 'effectuation', 'share']"
see GW this is what we want Grimdark Firstborn proper accurate,"['expanse', 'country', 'time_interval']"
see GW this is what we want Grimdark Firstborn proper accurate space,"['man', 'military_man']"
see GW this is what we want Grimdark Firstborn proper accurate space marine,"['struggle', 'effort', 'drive']"
see GW this is what we want Grimdark Firstborn proper accurate space marine wars against,"['hypothetical_creature', 'traveller', 'interloper']"
Christmas was like a,"['unit_of_time', 'time_period', 'time_unit']"
Christmas was like a month a,"['board_game', 'MDMA']"
<mask> for Cleetus’s El Camino. RUSTY WOOD or RUSTY WOODY,"['folk', 'reputation']"
A gracious,"['sharing', 'natural_ability', 'acquisition']"
A gracious gift from the,"['vinifera_grape', 'saturniid']"
Kat give me a fit,"['delay', 'change', 'sprint']"
5:55,['communication']
5:55 message white ppl a,"['eld', 'number', 'legal_status', 'figure']"
5:55 message white ppl a minority in,"['fictitious_place', 'imaginary_place', 'region']"
5:55 message white ppl a minority in heaven not a,"['accumulation', 'tract']"
5:55 message white ppl a minority in heaven not a lot of y’all in there.. 2025 n yal still moving the same,"['part', 'effectuation', 'route', 'share']"
5:55 message white ppl a minority in heaven not a lot of y’all in there.. 2025 n yal still moving the same way as your,"['relative', 'relation']"
I clapped like a,"['laurels', 'fixing']"
"<mask>""the name of the plane talking about at the national museum of the US Air Force",['freight_car']
"Boxcar""the","['family_line', 'sanction', 'calumniation']"
"Boxcar""the name of the","['stage', 'heavier-than-air_craft']"
"Boxcar""the name of the plane talking about at the national","['repository', 'depositary']"
You definitely need Katt back. Best,"['sport', 'fun']"
You definitely need Katt back. Best comedy,"['pair', 'deuce', 'composition']"
You definitely need Katt back. Best comedy duo podcast! Genuine,"['utterance', 'vocalization', 'activity']"
You definitely need Katt back. Best comedy duo podcast! Genuine laughter between them is best,"['enactment', 'construct', 'concern', 'object']"
Weed? Of all the,"['digit', 'unit']"
Bless Katt for knowing Theo and giving him a genuine human,"['mortal', 'advocator']"
Bless Katt for knowing Theo and giving him a genuine human friend. Katt did everything in this,"['visual_communication', 'recording', 'broadcasting']"
Bless Katt for knowing Theo and giving him a genuine human friend. Katt did everything in this video that Rogan cpuldnt do in all the,"['life', 'assemblage']"
1000s of,"['assemblage', 'time_period']"
1000s of years of white,"['kinsfolk', 'group', 'sept']"
1000s of years of white people not being able to go to heaven? lord how little about,"['subjugation', 'subjection', 'pattern']"
1000s of years of white people not being able to go to heaven? lord how little about slavery does this,"['grownup', 'human']"
1000s of years of white,"['kinfolk', 'family_line', 'folk']"
1000s of years of white people not being able to go to heaven? lord how little about slavery does this man know and why does it make him only hate white people? everyone was involved in the slave,"['line', 'business', 'socio-economic_class', 'line_of_work']"
I love Theo making the,"['witticism', 'wittiness', 'humor', 'puniness', 'diversion']"
I love Theo making the joke it’s “Kat William” singular instead of plural even though no,"['digit', 'unit']"
In the Grimdark,"['commodity', 'tense']"
In the Grimdark future there is only gorgeous,"['liveness', 'activeness']"
I haven’t watched a,"['time_period', 'period_of_time', 'period']"
I haven’t watched a,"['time_period', 'period_of_time', 'period']"
I haven’t watched a season of the Bachelor since this season. I loved Rachel and the,"['episode', 'literary_genre']"
I haven’t watched a,"['time_period', 'period_of_time', 'period']"
I haven’t watched a season of the Bachelor since this season. I loved Rachel and the drama from the entire season was a,"['holdfast', 'linear_unit']"
I haven’t watched a season of the Bachelor since this season. I loved Rachel and the drama from the entire season was a nail in the,['box']
XAI308K has serious,"['possibility', 'possibleness', 'electrical_phenomenon']"
XAI308K has serious potential to reach 50-100x VERY soon. Heard they are working out a,"['business_concern', 'business_organization', 'human_relationship']"
They call that a Freudian,"[""potter's_clay"", 'glide', 'young_person', 'anchorage_ground']"
The,"['spatial_relation', 'portion', 'course', 'position']"
The way Marines were portrayed in Astartes I makes me so so so excited to see how,"['killer', 'slayer']"
Games Workshop letting,"['cause', 'being', 'organism']"
Games Workshop letting someones creative,"['creativeness', 'sensation', 'creativity', 'sense_impression', 'experience']"
Games Workshop letting someones creative vision remain intact? Games Workshop having anything,"['amorphous_shape', 'area', 'attribute', 'space']"
Games Workshop letting someones creative vision remain intact? Games Workshop having anything space,"['military_man', 'serviceman', 'soldier']"
Games Workshop letting someones creative vision remain intact? Games Workshop having anything space marine not just be related to Ultramar? Bro the,"['assemblage', 'time_period', 'period_of_time']"
Games Workshop letting someones creative vision remain intact? Games Workshop having anything space marine not just be related to Ultramar? Bro the year 2025 is making,"['mold', 'swine']"
Games Workshop letting someones creative vision remain intact? Games Workshop having anything space marine not just be related to Ultramar? Bro the year 2025 is making pigs,"['dipteron', 'dipterous_insect']"
I’m,"['opportunity', 'sense_modality', 'reach', 'legal_proceeding', 'session', 'sensing', 'range', 'proceedings', 'sensory_system', 'chance']"
I’m hearing,"['gossip', 'comment', 'scuttlebutt']"
I’m hearing rumours that this,['international_intelligence_agency']
I’m hearing rumours that this isn’t an accurate,"['content', 'cognitive_content', 'mental_object', 'creation', 'cooperation', 'state', 'body', 'statement', 'performance', 'public_presentation', 'right', 'activity']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief,"['transition', 'recurrence', 'return']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback,"['division', 'segment', 'construct', 'cutting']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the,"['number', 'figure', 'relative_quantity', 'age', 'eld']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take,"['space', 'rank', 'vicinity']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take place in current 40k with primaris,"['serviceman', 'service', 'armed_service']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take place in current 40k with primaris marines in all the new bad looking,"['protective_covering', 'military_unit']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take place in current 40k with primaris marines in all the new bad looking armour and,"['medium', 'transport', 'substance', 'conveyance', 'object']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take place in current 40k with primaris marines in all the new bad looking armour and vehicles. I can totally believe that this is the,"['housing', 'frame_of_mind', 'proceedings']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take place in current 40k with primaris marines in all the new bad looking armour and vehicles. I can totally believe that this is the,"['someone', 'fact', 'receptacle']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take place in current 40k with primaris marines in all the new bad looking armour and vehicles. I can totally believe that this is the case since GW hates first born. If it is the case I feel extremely mislead and manipulated. This is nostalgia,"['harassment', 'molestation']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take place in current 40k with primaris marines in all the new bad looking armour and vehicles. I can totally believe that this is the case since GW hates first born. If it is the case I feel extremely mislead and manipulated. This is nostalgia baiting and key jangling at its worst if true. We want a true spiritual,"['compeer', 'offspring', 'peer', 'substitute', 'match', 'progeny']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take place in current 40k with primaris marines in all the new bad looking,"['military_unit', 'military_force', 'military_group']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take place in current 40k with primaris marines in all the new bad looking armour and vehicles. I can totally believe that this is the case since GW hates first born. If it is the case I feel extremely mislead and manipulated. This is nostalgia baiting and key jangling at its worst if true. We want a true spiritual successor to astartes 1 and that simply can’t be achieved in primaris armour. They’re frankly far too safe and halo looking to fit into the grim,"['period', 'time_period', 'illumination']"
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take place in current 40k with primaris marines in all the new bad looking armour and vehicles. I can totally believe that this is the case since GW hates first born. If it is the case I feel extremely mislead and manipulated. This is nostalgia baiting and key jangling at its worst if true. We want a true spiritual successor to astartes 1 and that simply can’t be achieved in primaris armour. They’re frankly far too safe and halo looking to fit into the grim dark aesthetic that the,['creator']
I’m hearing rumours that this isn’t an accurate representation of what astartes 2 will be. Apparently this is just a very brief flashback section and the majority will take place in current 40k with primaris marines in all the new bad looking armour and vehicles. I can totally believe that this is the case since GW hates first born. If it is the case I feel extremely mislead and manipulated. This is nostalgia baiting and key jangling at its worst if true. We want a true spiritual successor to astartes 1 and that simply can’t be achieved in primaris armour. They’re frankly far too safe and halo looking to fit into the grim dark aesthetic that the artist had in the first,"['digit', 'figure', 'unit']"
This brings me no,"['mental_object', 'lineman', 'cognitive_content']"
This brings me no end of,"['emotion', 'positive_stimulus']"
“I have no,"['poorness', 'necessary']"
And for a,"['accumulation', 'large_indefinite_quantity', 'piece_of_land']"
And for a lot of,"['folk', 'kinsfolk']"
"And for a lot of people thats enough.""Humility and modesty is just as much a","['part', 'oppositeness', 'linguistic_unit']"
"And for a lot of people thats enough.""Humility and modesty is just as much a sign of","['homo', 'human', 'group']"
And for a lot of,"['kinsfolk', 'grouping']"
"And for a lot of people thats enough.""Humility and modesty is just as much a sign of humanity as Pride and Excellence. Its takes great people to build a","['friendship', 'social_group', 'elite']"
And for a lot of,"['phratry', 'family']"
"And for a lot of people thats enough.""Humility and modesty is just as much a sign of humanity as Pride and Excellence. Its takes great people to build a society and average people to run it. Both would be in","['building', 'edifice', 'demolition', 'desolation', 'wipeout']"
"And for a lot of people thats enough.""Humility and modesty is just as much a sign of humanity as Pride and Excellence. Its takes great people to build a society and average people to run it. Both would be in ruin without the other.","['approval', 'commendation', 'worship']"
"And for a lot of people thats enough.""Humility and modesty is just as much a sign of humanity as Pride and Excellence. Its takes great people to build a society and average people to run it. Both would be in ruin without the other. Praise be to anyone who can see the",['subject_matter']
This,"['man', 'simulacrum']"
This guy nails grimdark just as i imagined it as a,"['issue', 'offspring']"
Wow its like GW is listening to its,"['enthusiast', 'partisan']"
Katt Williams is reminding me of Bob Marley how he just wants,"['tranquility', 'tranquillity', 'concord']"
Katt meet his,"['counterpart', 'light']"
Katt looking like he shouldve been a,"['inheritance', 'vista', 'view', 'attendant']"
Katt looking like he shouldve been a background,"['someone', 'soul', 'individual']"
Katt looking like he shouldve been a background dancer in Bone Thug-N-Harmony Ghetto Cowboy,"['sound', 'penalty', 'penalization', 'penalisation']"
Katt looking like he shouldve been a background dancer in Bone Thug-N-Harmony Ghetto Cowboy music,"['visual_communication', 'recording', 'broadcasting']"
30:12 the cuda has no front,"['ending', 'content']"
30:12 the cuda has no front end but we are still competing! Lots of,"['question', 'difficulty']"
30:12 the cuda has no front end but we are still competing! Lots of problems getting to the,"['selection', 'channel', 'line', 'evidence']"
30:12 the cuda has no front end but we are still competing! Lots of problems getting to the track didn’t make,"['building', 'edifice']"
So a,['skirt']
So a mini,"['collection', 'compendium']"
So a mini anthology,"['multinomial', 'contest', 'group']"
Yall should listen to a,"['animal_communication', 'musical_composition', 'sound']"
Yall should listen to a song called secret,"['hostility', 'drive', 'struggle']"
Omg I’m stoked for the,"['soul', 'bovid']"
Katt calling out all of Theos,"['message', 'record', 'lie']"
Katt calling out all of Theos stories is wild. Howd he have,"['example', 'instance']"
Katt calling out all of Theos stories is wild. Howd he have time to learn all that about Theo while keeping up his 60+,"['religious_writing', 'fact', 'aggregation']"
Katt calling out all of Theos stories is wild. Howd he have time to learn all that about Theo while keeping up his 60+ books per,"['period', 'period_of_time']"
I miss the old,"['civil_day', 'time']"
I miss the old days of,"['family', 'grouping', 'kinsfolk', 'sept']"
I miss the old days of people spamming X on everything and anything and throwing,['bomb']
I miss the old days of people spamming X on everything and anything and throwing grenades everywhere to try and find the next,"['interval', 'small_indefinite_quantity', 'rank', 'travel']"
I miss the old days of people spamming X on everything and anything and throwing grenades everywhere to try and find the next step. Used to love going between you NGTz etcs,"['line', 'water', 'body_of_water', 'motion']"
I miss the old days of people spamming X on everything and anything and throwing grenades everywhere to try and find the next step. Used to love going between you NGTz etcs streams to see if anyones found anything new. I only just found out the,"['representation', 'mathematical_relation']"
I miss the old days of people spamming X on everything and anything and throwing grenades everywhere to try and find the next step. Used to love going between you NGTz etcs streams to see if anyones found anything new. I only just found out the map has come out and the EE,"['escort', 'enchiridion', 'construction']"
I miss the old days of people spamming X on everything and anything and throwing grenades everywhere to try and find the next step. Used to love going between you NGTz etcs streams to see if anyones found anything new. I only just found out the map has come out and the EE guide is already out?? :/ How have,"['telephone', 'utterance']"
I miss the old days of people spamming X on everything and anything and throwing grenades everywhere to try and find the next step. Used to love going between you NGTz etcs streams to see if anyones found anything new. I only just found out the map has come out and the EE guide is already out?? :/ How have call of,"['social_control', 'work', 'indirect_tax']"
I miss the old days of people spamming X on everything and anything and throwing grenades everywhere to try and find the next step. Used to love going between you NGTz etcs streams to see if anyones found anything new. I only just found out the map has come out and the EE guide is already out?? :/ How have call of duty given the,"['accord', 'district']"
I miss the old days of people spamming X on everything and anything and throwing grenades everywhere to try and find the next step. Used to love going between you NGTz etcs streams to see if anyones found anything new. I only just found out the map has come out and the EE guide is already out?? :/ How have call of duty given the community less content to make?? looks cool i,"['idea', 'approximation', 'view']"
I miss the old days of people spamming X on everything and anything and throwing grenades everywhere to try and find the next step. Used to love going between you NGTz etcs streams to see if anyones found anything new. I only just found out the map has come out and the EE guide is already out?? :/ How have call of duty given the community less content to make?? looks cool i guess,['Tai']
@teayteay1ful Are you trolling? Kat said this to Theo.,['relative_quantity']
It sounds like she’s a good hearted and anxious young,"['adult', 'socio-economic_class', 'stratum']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more,"['affectionateness', 'hurting', 'concern', 'fondness', 'feeling']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and,"['supporting_structure', 'activity', 'military_operation']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her,"['relation', 'state']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her relationships. I have no,"['cognitive_state', 'uncertainty', 'precariousness']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her relationships. I have no doubt that her,"['sex', 'concupiscence', 'sex_activity']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her relationships. I have no doubt that her love is reciprocal and,['category']
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her relationships. I have no doubt that her love is reciprocal and kind and loving to her,"['significant_other', 'domestic_partner', 'spouse_equivalent']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her relationships. I have no doubt that her love is reciprocal and kind and loving to her partner in,"['instrument', 'tennis_shot', 'legal_document']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her relationships. I have no doubt that her love is reciprocal and kind and loving to her partner in return. He seems like he wants to have a good,"['time_period', 'moment', 'meter_reading', 'rhythmicity', 'minute']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her relationships. I have no doubt that her love is reciprocal and kind and loving to her partner in return. He seems like he wants to have a good time and is more avoidant in his,"['human_activity', 'abstract_entity', 'connexion']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her relationships. I have no doubt that her love is reciprocal and kind and loving to her partner in return. He seems like he wants to have a good time and is more avoidant in his communication,"['appreciation', 'reproductive_structure', 'process']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her relationships. I have no doubt that her love is reciprocal and kind and loving to her partner in return. He seems like he wants to have a good time and is more avoidant in his communication style. If it’s not easy he’s not interested. It’s not necessarily that he’s a BAD,"['form', 'chassis']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her relationships. I have no doubt that her love is reciprocal and kind and loving to her partner in return. He seems like he wants to have a good time and is more avoidant in his communication style. If it’s not easy he’s not interested. It’s not necessarily that he’s a BAD person he’s just not willing to engage beyond,"['condition', 'assist', 'succour', 'satisfaction']"
It sounds like she’s a good hearted and anxious young woman and she just needs a little more tenderness and support in her relationships. I have no doubt that her love is reciprocal and kind and loving to her partner in return. He seems like he wants to have a good time and is more avoidant in his communication style. If it’s not easy he’s not interested. It’s not necessarily that he’s a BAD person he’s just not willing to engage beyond comfort and,"['general_knowledge', 'artefact', 'artifact']"
This is one of those all-time historic youtube,"['visual_communication', 'recording', 'broadcasting']"
This is one of those all-time historic youtube videos that will forever be archived in the,"['record', 'continuum']"
Lol this,"['man', 'adult_male']"
Lol this dude likes to think that hes it. Hes an,"['simpleton', 'simple']"
These are two,"['good', 'set', 'upshot']"
These are two products of an American,"['socialization', 'enculturation']"
These are two products of an American upbringing and,"['happening', 'content', 'occurrent']"
These are two products of an American upbringing and experience that no longer exists. That’s what makes them,"['mental_representation', 'warning', 'ideal', 'natural_event', 'admonition', 'internal_representation', 'monition']"
These are two products of an American upbringing and experience that no longer exists. That’s what makes them examples of American,"['creation', 'model', 'example']"
These are two products of an American upbringing and experience that no longer exists. That’s what makes them examples of American originals and,"['riches', 'wealth']"
These are two products of an American upbringing and experience that no longer exists. That’s what makes them examples of American originals and treasures. Also they both bear,"['product', 'consequence', 'aftermath']"
These are two products of an American upbringing and experience that no longer exists. That’s what makes them examples of American originals and treasures. Also they both bear fruit edify and keep the,"['statement', 'quality', 'actuality']"
These are two products of an American upbringing and experience that no longer exists. That’s what makes them examples of American originals and treasures. Also they both bear fruit edify and keep the truth. “Dodging,"['delivery', 'passenger_train', 'missile', 'projectile']"
These are two products of an American upbringing and experience that no longer exists. That’s what makes them examples of American originals and treasures. Also they both bear fruit edify and keep the truth. “Dodging bullets” and “Surviving the,"['challenge', 'glove']"
Thank u!,"['acknowledgement', 'aid']"
am i the only,['figure']
am i the only one that gets annoyed at the,"['spatial_relation', 'journey', 'journeying']"
am i the only one that gets annoyed at the way Kat,"['scuttlebutt', 'conversation', 'treatment']"
<mask> for your vulnerability Rachael. I hear and can identify with the insecurities of someone who claims you arent the one. For what its worth closure with James and a therapist may be really helpful for healing. Sending you all the vibes healing self-love. I briefly googled yalls astrology charts and if he really is a Pisces rising its interesting this happened when the south node of the moon moved into his 7th house of relationships. It is infamously known as time of breakups.,"['acknowledgement', 'acknowledgment']"
Thanks for your,"['danger', 'weakness']"
Thanks for your vulnerability Rachael. I hear and can identify with the,"['danger', 'anxiety']"
Thanks for your vulnerability Rachael. I hear and can identify with the insecurities of,"['causal_agency', 'causal_agent']"
Thanks for your vulnerability Rachael. I hear and can identify with the insecurities of some<mask> who claims you arent the one. For what its worth closure with James and a therapist may be really helpful for healing. Sending you all the vibes healing self-love. I briefly googled yalls astrology charts and if he really is a Pisces rising its interesting this happened when the south node of the moon moved into his 7th house of relationships. It is infamously known as time of breakups.,"['digit', 'figure', 'unit']"
Thanks for your vulnerability Rachael. I hear and can identify with the insecurities of someone who claims you arent the one. For what its,"['indefinite_quantity', 'quality']"
Thanks for your vulnerability Rachael. I hear and can identify with the insecurities of someone who claims you arent the one. For what its worth,"['obstructor', 'Gestalt_principle_of_organization', 'termination']"
Thanks for your vulnerability Rachael. I hear and can identify with the insecurities of someone who claims you arent the one. For what its worth closure with James and a,['expert']
Thanks for your vulnerability Rachael. I hear and can identify with the insecurities of someone who claims you arent the one. For what its worth closure with James and a therapist may be really helpful for healing. Sending you all the,"['percussion_instrument', 'aura', 'atmosphere']"
Thanks for your vulnerability Rachael. I hear and can identify with the insecurities of someone who claims you arent the one. For what its worth closure with James and a therapist may be really helpful for healing. Sending you all the vibes healing self-love. I briefly googled yalls,['pseudoscience']
Thanks for your vulnerability Rachael. I hear and can identify with the insecurities of someone who claims you arent the one. For what its worth closure with James and a therapist may be really helpful for healing. Sending you all the vibes healing self-love. I briefly googled yalls astrology,"['visual_communication', 'map']"
Thanks for your vulnerability Rachael. I hear and can identify with the insecurities of someone who claims you arent the one. For what its worth closure with James and a therapist may be really helpful for healing. Sending you all the vibes healing self-love. I briefly googled yalls astrology charts and if he really is a Pisces,"['change_of_location', 'travel', 'conflict', 'struggle', 'battle']"
Thanks for your vulnerability Rachael. I hear and can identify with the insecurities of someone who claims you arent the one. For what its worth closure with James and a therapist may be really helpful for healing. Sending you all the vibes healing self-love. I briefly googled yalls astrology charts and if he really is a Pisces rising its interesting this happened when the south,"['connexion', 'enation', 'solid_body_substance']"
Thanks for your vulnerability Rachael. I hear and can identify with the insecurities of someone who claims you arent the one. For what its worth closure with James and a therapist may be really helpful for healing. Sending you all the vibes healing self-love. I briefly googled yalls astrology charts and if he really is a Pisces rising its interesting this happened when the south node of the,"['visible_light', 'object']"
Thanks for your vulnerability Rachael. I hear and can identify with the insecurities of someone who claims you arent the one. For what its worth closure with James and a therapist may be really helpful for healing. Sending you all the vibes healing self-love. I briefly googled yalls astrology charts and if he really is a Pisces rising its interesting this happened when the south node of the moon moved into his 7th,"['kinfolk', 'legislative_body', 'business_concern']"
