text,dict_syn
[2025-01-20] Model optomechanical systems with photon-vibration interactions linear quadratic and cubic in mechanical displacements are studied under conditions for adiabatic,"['excreting', 'liquidation', 'evacuation', 'reasoning_by_elimination', 'elimination']"
[2025-01-20] Model optomechanical systems with,['photon']
[2025-01-20] Model optomechanical systems with photon-vibration interactions linear quadratic and cubic in mechanical displacements are studied under conditions for adiabatic elimination of the photon,"['champaign', 'theatre', 'subject_field', 'theatre_of_operations', 'field_of_force', 'area']"
Since the,"['weather_condition', 'atmospheric_condition', 'circumstance', 'term']"
Since the conditions on the Sun constantly,"['change', 'alteration', 'modification', 'variety']"
Since the conditions on the Sun constantly change the,"['impact', 'wallop', 'impingement', 'encroachment', 'shock']"
Since the conditions on the Sun constantly change the impact of CMEs on the different,"['government', 'authorities', 'regime', 'regimen']"
Since the conditions on the Sun constantly change the impact of CMEs on the different regimes of geospace is quite variable and may differ significantly from,"['event', 'case', 'consequence', 'effect', 'outcome', 'result', 'issue', 'upshot']"
Since the conditions on the Sun constantly change the impact of CMEs on the different regimes of geospace is quite variable and may differ significantly from,"['event', 'case', 'consequence', 'effect', 'outcome', 'result', 'issue', 'upshot']"
We show that the Gelfand-Kirillov (GK),"['dimension', 'property', 'attribute', 'proportion']"
We show that the Gelfand-Kirillov (GK) dimension of these,['algebra']
We show that the Gelfand-Kirillov (GK),"['dimension', 'property', 'attribute', 'proportion']"
We show that the Gelfand-Kirillov (GK) dimension of these algebras is bounded above by their global dimension and establish a similar,"['solvent', 'solution', 'outcome', 'resultant', 'resultant_role', 'effect']"
We show that the Gelfand-Kirillov (GK) dimension of these algebras is bounded above by their global dimension and establish a similar result for the minimal,"['bit', 'turn', 'act', 'phone_number']"
We show that the Gelfand-Kirillov (GK) dimension of these algebras is bounded above by their global dimension and establish a similar result for the minimal number of,"['generator', 'source', 'author']"
To train our EndoChat we construct the Surg-396K dataset through a novel,"['grapevine', 'pipeline', 'word_of_mouth', 'line']"
To train our EndoChat we construct the Surg-396K dataset through a novel pipeline that systematically extracts surgical,"['information', 'info', 'data', 'selective_information', 'entropy']"
To train our EndoChat we construct the Surg-396K dataset through a novel pipeline that systematically extracts surgical information and generates structured,"['note', 'notation', 'annotation']"
To train our EndoChat we construct the Surg-396K dataset through a novel pipeline that systematically extracts surgical information and generates structured annotations based on collected large-scale endoscopic,"['operating_theater', 'surgical_process', 'operating_theatre', 'surgery', 'OR', 'surgical_operation']"
The fully integrated,"['circuit', 'electrical_circuit', 'electric_circuit', 'tour', 'circumference', 'racing_circuit', 'lap', 'circle']"
The fully integrated circuit,"['chip_shot', 'buffalo_chip', 'Saratoga_chip']"
The fully integrated circuit chips have been designed and fabricated in a standard 65nm complementary,"['metallic_element', 'metal', 'alloy']"
The fully integrated circuit chips have been designed and fabricated in a standard 65nm complementary metal oxide,"['semiconductor', 'semiconducting_material', 'semiconductor_device', 'semiconductor_unit']"
The fully integrated circuit chips have been designed and fabricated in a standard 65nm complementary metal oxide semiconductor,"['outgrowth', 'summons', 'cognitive_operation', 'physical_process', 'process', 'procedure']"
The fully integrated circuit chips have been designed and fabricated in a standard 65nm complementary metal oxide semiconductor process,"['technology', 'engineering', 'engineering_science', 'applied_science']"
In this,"['proceeding', 'legal_proceeding', 'proceedings', 'minutes', 'transactions']"
In this proceedings the,"['physic', 'aperient', 'natural_philosophy']"
In this proceedings the physics reach current,"['status', 'position', 'condition']"
In this proceedings the physics reach current status and future,"['panorama', 'prognosis', 'expectation', 'prospect', 'aspect']"
In this proceedings the physics reach current status and future prospects of SBND are discussed and early,"['data', 'information', 'datum', 'data_point']"
We present an innovative,"['encoding', 'encryption']"
We present an innovative encoding,"['approach_path', 'glide_path', 'attack', 'approach', 'overture', 'feeler', 'coming']"
We present an innovative encoding approach based mainly on the,"['consumption', 'habit', 'economic_consumption', 'function', 'usance', 'usage']"
We present an innovative encoding approach based mainly on the use of Set Encoding,"['method', 'method_acting']"
We present an innovative encoding approach based mainly on the use of Set Encoding methods of,"['sequence', 'chronological_sequence', 'succession', 'successiveness', 'chronological_succession', 'episode']"
We present an innovative encoding approach based mainly on the use of Set Encoding methods of sequence,"['data', 'information', 'datum', 'data_point']"
We present an innovative encoding approach based mainly on the use of Set Encoding methods of sequence data which give accurate adaptive,"['theoretical_account', 'exemplar', 'mannequin', 'poser', 'fashion_model', 'manikin']"
We present an innovative encoding approach based mainly on the use of Set Encoding methods of sequence data which give accurate adaptive model,"['designation', 'identification', 'recognition']"
We present an innovative encoding approach based mainly on the use of Set Encoding methods of sequence data which give accurate adaptive model identification for complex dynamic,"['arrangement', 'organization', 'scheme', 'system', 'system_of_rules']"
We present an innovative encoding approach based mainly on the use of Set Encoding methods of sequence data which give accurate adaptive model identification for complex dynamic systems with variable,"['input_signal', 'input', 'remark', 'comment', 'stimulation', 'stimulus', 'stimulant']"
We present an innovative encoding approach based mainly on the use of Set Encoding methods of sequence data which give accurate adaptive model identification for complex dynamic systems with variable input,"['time', 'clip', 'clock_time', 'fourth_dimension', 'meter', 'metre', 'prison_term', 'sentence']"
We present an innovative encoding approach based mainly on the use of Set Encoding methods of sequence data which give accurate adaptive model identification for complex dynamic systems with variable input time,"['series', 'serial', 'serial_publication']"
We present an innovative encoding approach based mainly on the use of Set Encoding methods of sequence data which give accurate adaptive model identification for complex dynamic systems with variable input time series,"['length', 'duration', 'distance']"
Promising,"['issue', 'outcome', 'termination']"
Promising results are shown by applying both,"['plan_of_attack', 'approach', 'overture']"
Promising results are shown by applying both approaches to the publicly shared RaDelft dataset with the proposed,"['net', 'meshwork', 'meshing', 'network']"
Promising results are shown by applying both approaches to the publicly shared RaDelft dataset with the proposed network achieving over 65% of the LiDAR,"['detective_work', 'signal_detection', 'espial', 'detection', 'spotting']"
Promising results are shown by applying both approaches to the publicly shared RaDelft dataset with the proposed network achieving over 65% of the LiDAR detection,"['carrying_out', 'carrying_into_action', 'operation', 'public_presentation', 'performance', 'functioning']"
Promising results are shown by applying both approaches to the publicly shared RaDelft dataset with the proposed network achieving over 65% of the LiDAR detection performance improving 13.2% in,"['vehicle', 'fomite']"
Promising results are shown by applying both approaches to the publicly shared RaDelft dataset with the proposed network achieving over 65% of the LiDAR,"['detective_work', 'spying', 'signal_detection', 'catching', 'detecting']"
Promising results are shown by applying both approaches to the publicly shared RaDelft dataset with the proposed network achieving over 65% of the LiDAR detection performance improving 13.2% in vehicle detection,"['probability', 'chance']"
Promising results are shown by applying both approaches to the publicly shared RaDelft dataset with the proposed network achieving over 65% of the LiDAR detection performance improving 13.2% in vehicle detection probability and reducing 0.54 m in,"['damage', 'price', 'terminal_figure', 'full_term', 'terminus', 'term', 'condition', 'terms']"
Promising results are shown by applying both approaches to the publicly shared RaDelft dataset with the proposed network achieving over 65% of the LiDAR detection performance improving 13.2% in vehicle detection probability and reducing 0.54 m in terms of Chamfer,"['distance', 'length', 'space']"
Promising results are shown by applying both approaches to the publicly shared RaDelft dataset with the proposed network achieving over 65% of the LiDAR detection performance improving 13.2% in vehicle detection probability and reducing 0.54 m in terms of Chamfer distance compared to,"['variate', 'variant', 'variance', 'random_variable', 'discrepancy']"
Promising results are shown by applying both approaches to the publicly shared RaDelft dataset with the proposed network achieving over 65% of the LiDAR detection performance improving 13.2% in vehicle detection probability and reducing 0.54 m in terms of Chamfer distance compared to variants inspired from the,"['literature', 'lit']"
Its,"['stability', 'stableness', 'constancy']"
Its stability and,"['convergence', 'convergency', 'overlap', 'intersection', 'converging']"
Its stability and convergence,"['relay', 'relay_race', 'electrical_relay']"
Its stability and convergence relay on a new uniform boundary observability,"['place', 'holding', 'belongings', 'prop', 'dimension', 'attribute']"
Its stability and convergence relay on a new uniform boundary observability property with,"['respectfulness', 'respect', 'deference', 'obedience', 'esteem']"
Its stability and convergence relay on a new uniform boundary observability property with respect to the discretization,"['parameter', 'parametric_quantity', 'argument']"
In the worst-case,"['analysis', 'analytic_thinking', 'psychoanalysis', 'depth_psychology']"
In the worst-case analysis we show that our,"['algorithm', 'algorithmic_rule', 'algorithmic_program']"
In the worst-case analysis we show that our algorithms have a,"['decrease', 'diminution', 'reduction', 'step-down', 'reducing', 'simplification']"
In the worst-case analysis we show that our algorithms have a reduction,"['ratio', 'proportion']"
With these we offer various,"['position', 'view', 'perspective', 'linear_perspective']"
With these we offer various perspectives and actionable,"['recommendation', 'testimonial', 'good_word', 'passport']"
With these we offer various perspectives and actionable recommendations in this,"['orbit', 'region', 'field', 'expanse', 'arena']"
Additionally we integrate the proposed,"['heuristic', 'heuristic_rule', 'heuristic_program']"
Additionally we integrate the proposed heuristics into an,"['execution', 'implementation', 'carrying_out', 'effectuation']"
Additionally we integrate the proposed heuristics into an implementation of the Feasibility Pump (FP),"['method', 'method_acting']"
Additionally we integrate the proposed heuristics into an implementation of the Feasibility Pump (FP) method demonstrating their,"['public_utility', 'public_utility_company', 'utility', 'service_program', 'usefulness']"
Additionally we integrate the proposed heuristics into an implementation of the Feasibility Pump (FP) method demonstrating their utility and,"['potential_difference', 'voltage', 'potential', 'potentiality', 'potential_drop', 'electric_potential']"
Additionally we integrate the proposed heuristics into an implementation of the Feasibility Pump (FP) method demonstrating their utility and potential to enhance existing rounding,"['scheme', 'strategy']"
In this,"['theme', 'newspaper_publisher', 'paper', 'composition', 'report']"
In this paper we investigate the,"['standard', 'criterion', 'measure', 'touchstone']"
In this paper we investigate the criteria for the semistability of the,"['restriction', 'limitation', 'confinement']"
In this paper we investigate the criteria for the semistability of the restriction of onto the,"['portion', 'element', 'constituent']"
In this paper we investigate the criteria for the semistability of the restriction of onto the components of when is given to be semistable with,"['esteem', 'respect', 'obedience', 'deference', 'respectfulness']"
In this paper we investigate the criteria for the semistability of the restriction of onto the components of when is given to be semistable with respect to a,"['polarization', 'polarisation']"
[2025-01-20] Recurrent Neural Networks (RNNs) are high-dimensional,"['state', 'body_politic', 'province', 'Department_of_State', 'State_Department']"
[2025-01-20] Recurrent Neural Networks (RNNs) are high-dimensional state,"['blank_space', 'infinite', 'quad', 'outer_space', 'distance']"
[2025-01-20] Recurrent Neural Networks (RNNs) are high-dimensional state space,"['manakin', 'modelling', 'poser']"
[2025-01-20] Recurrent Neural Networks (RNNs) are high-dimensional state space models capable of learning,"['role', 'purpose', 'subprogram', 'subroutine', 'affair']"
[2025-01-20] Recurrent Neural Networks (RNNs) are high-dimensional state space models capable of learning functions on,"['sequence', 'chronological_sequence', 'succession', 'successiveness', 'chronological_succession', 'episode']"
[2025-01-20] Recurrent Neural Networks (RNNs) are high-dimensional state space models capable of learning functions on sequence,"['data', 'information', 'datum', 'data_point']"
Therefore It is vital to calculate/verify the underlying,['hadron']
Therefore It is vital to calculate/verify the underlying hadron,"['interaction', 'fundamental_interaction']"
In both of them we study various,"['belief', 'whim', 'feeling']"
In both of them we study various notions of,"['transitivity', 'transitiveness']"
[2025-01-20] Federated Learning (FL) suffers from severe,"['functioning', 'carrying_out', 'public_presentation', 'operation', 'performance']"
[2025-01-20] Federated Learning (FL) suffers from severe performance,"['degradation', 'debasement', 'abasement', 'abjection']"
[2025-01-20] Federated Learning (FL) suffers from severe performance degradation due to the,"['data', 'information', 'datum', 'data_point']"
[2025-01-20] Federated Learning (FL) suffers from severe performance degradation due to the data,"['heterogeneity', 'heterogeneousness']"
[2025-01-20] Federated Learning (FL) suffers from severe performance degradation due to the data heterogeneity among,"['client', 'customer', 'node', 'guest']"
[2025-01-20] Flow-matching,"['mannequin', 'simulation', 'manikin', 'fashion_model', 'example']"
[2025-01-20] Flow-matching models provide a powerful,"['model', 'theoretical_account', 'framework', 'fabric']"
[2025-01-20] Flow-matching models provide a powerful framework for various,"['coating', 'covering', 'application', 'lotion', 'application_program']"
[2025-01-20] Flow-matching models provide a powerful framework for various applications offering efficient,"['sampling', 'sample_distribution', 'sample']"
[2025-01-20] Flow-matching models provide a powerful framework for various applications offering efficient sampling and flexible,"['probability', 'chance']"
[2025-01-20] Flow-matching models provide a powerful framework for various applications offering efficient sampling and flexible probability,"['way', 'path', 'way_of_life', 'route', 'itinerary', 'track', 'course']"
[2025-01-20] Flow-matching models provide a powerful framework for various applications offering efficient sampling and flexible probability path,"['modelling', 'molding', 'clay_sculpture', 'moulding', 'model']"
[2025-01-20] In this,"['paper', 'composition', 'report', 'theme', 'newspaper', 'newspaper_publisher']"
[2025-01-20] In this paper we give the exact,"['parliamentary_procedure', 'decree', 'Holy_Order', 'guild', 'Order']"
[2025-01-20] In this paper we give the exact order of the,"['discrepancy', 'disagreement', 'divergence', 'variance', 'variant']"
[2025-01-20] In this paper we give the exact order of the discrepancy of the digital,"['avant-garde', 'vanguard', 'van', 'new_wave', 'caravan']"
[2025-01-20] In this paper we give the exact order of the discrepancy of the digital van der Corput--Kronecker,"['episode', 'chronological_sequence', 'sequence', 'successiveness', 'succession']"
[2025-01-20] In this paper we give the exact order of the discrepancy of the digital van der Corput--Kronecker sequences that are based on recent,['counterexample']
[2025-01-20] In this paper we give the exact order of the discrepancy of the digital van der Corput--Kronecker sequences that are based on recent counterexamples of the -adic Littlewood,"['guess', 'speculation', 'hypothesis', 'surmise', 'conjecture', 'surmisal']"
[2025-01-20] In this paper we give the exact order of the discrepancy of the digital van der Corput--Kronecker sequences that are based on recent counterexamples of the -adic Littlewood conjecture in positive,"['feature', 'characteristic', 'device_characteristic']"
For the diffeomorphism,"['group', 'grouping', 'radical', 'chemical_group', 'mathematical_group']"
For the diffeomorphism group of a closed,"['manifold', 'manifold_paper']"
For the diffeomorphism group of a closed manifold,"['yoke', 'couple', 'pair', 'distich', 'duad', 'couplet', 'duo']"
For the diffeomorphism group of a closed manifold pair with first we clarify the,"['relation_back', 'intercourse', 'relation', 'copulation', 'telling', 'recounting', 'congress', 'coition']"
For the diffeomorphism group of a closed manifold pair with first we clarify the relation among the,"['atomization', 'atomisation', 'fragmentation']"
For the diffeomorphism group of a closed manifold pair with first we clarify the relation among the fragmentation,"['norm', 'average']"
For the diffeomorphism group of a closed manifold pair with first we clarify the relation among the fragmentation norm the,"['coupling', 'junction', 'pairing', 'sexual_union', 'jointure', 'mating']"
For the diffeomorphism group of a closed manifold pair with first we clarify the relation among the fragmentation,"['norm', 'average']"
For the diffeomorphism group of a closed manifold pair with first we clarify the relation among the fragmentation norm the conjugation generated norm the,['commutator']
For the diffeomorphism group of a closed manifold pair with first we clarify the relation among the fragmentation norm the conjugation generated norm the commutator,"['length', 'duration', 'distance']"
For the diffeomorphism group of a closed manifold pair with first we clarify the relation among the fragmentation norm the conjugation generated norm the,['commutator']
For the diffeomorphism group of a closed manifold pair with first we clarify the relation among the fragmentation norm the conjugation generated norm the commutator,"['length', 'duration', 'distance']"
For the diffeomorphism group of a closed manifold pair with first we clarify the relation among the fragmentation norm the conjugation generated norm the commutator length and the commutator length with,"['reenforcement', 'support', 'backing', 'accompaniment', 'backup', 'bread_and_butter', 'reinforcement', 'musical_accompaniment', 'living', 'financial_support', 'livelihood', 'supporting', 'financial_backing', 'documentation']"
For the diffeomorphism group of a closed manifold pair with first we clarify the relation among the fragmentation norm the conjugation generated norm the commutator length and the commutator length with support in,"['testis', 'lump', 'ballock', 'chunk', 'orb']"
For the diffeomorphism group of a closed manifold pair with first we clarify the relation among the fragmentation norm the conjugation generated norm the commutator length and the commutator length with support in balls and,"['show', 'display', 'appearance']"
For the diffeomorphism group of a closed manifold pair with first we clarify the relation among the fragmentation norm the conjugation generated norm the commutator length and the commutator length with support in balls and show that is weakly simple,"['relative', 'relation', 'congener', 'congenator', 'congeneric']"
For the diffeomorphism group of a closed manifold pair with first we clarify the relation among the fragmentation norm the conjugation generated norm the commutator length and the commutator length with support in balls and show that is weakly simple relative to a,"['sexual_union', 'trades_union', 'coupling', 'conjugation', 'uniting', 'Union']"
For the diffeomorphism group of a closed manifold pair with first we clarify the relation among the fragmentation norm the conjugation generated norm the commutator length and the commutator length with support in balls and show that is weakly simple relative to a union of some normal,['subgroup']
We provide a new,"['proof', 'cogent_evidence', 'test_copy', 'trial_impression', 'validation', 'substantiation']"
We provide a new proof of the latter using,['chart']
We provide a new proof of the latter using charts adapted with the geometric,"['body_structure', 'social_organisation', 'complex_body_part', 'anatomical_structure', 'structure']"
[2025-01-20] It is proved the optimal,['conditioning']
[2025-01-20] It is proved the optimal conditioning for the,"['eternity', 'infinity']"
[2025-01-20] It is proved the optimal conditioning for the infinity,"['norm', 'average']"
[2025-01-20] It is proved the optimal conditioning for the infinity norm of,"['collocation', 'juxtaposition', 'apposition']"
[2025-01-20] It is proved the optimal conditioning for the infinity norm of collocation,"['matrix', 'intercellular_substance', 'ground_substance']"
[2025-01-20] It is proved the optimal conditioning for the infinity norm of collocation matrices of the tensor,"['Cartesian_product', 'ware', 'production', 'intersection', 'product', 'mathematical_product']"
[2025-01-20] It is proved the optimal conditioning for the infinity norm of collocation matrices of the tensor,"['ware', 'product', 'production', 'intersection', 'mathematical_product', 'Cartesian_product']"
[2025-01-20] It is proved the optimal conditioning for the infinity norm of collocation matrices of the tensor product of normalized B-<mask> among the tensor product of all normalized totally positive bases of the corresponding space of functions.,"['alkali', 'nucleotide', 'cornerstone']"
[2025-01-20] It is proved the optimal conditioning for the infinity norm of collocation matrices of the tensor product of normalized B-bases among the tensor product of all normalized totally positive bases of the corresponding,"['space', 'outer_space', 'blank', 'place', 'infinite', 'quad', 'blank_space']"
[2025-01-20] It is proved the optimal conditioning for the infinity norm of collocation matrices of the tensor product of normalized B-bases among the tensor product of all normalized totally positive bases of the corresponding space of,"['mapping', 'office', 'role']"
The JIT runtime automatically tries out,"['speciality', 'differentiation', 'specialty', 'specialisation', 'specialization']"
The JIT runtime automatically tries out specialization,"['choice', 'pick', 'selection', 'option', 'alternative']"
The JIT runtime automatically tries out specialization choices and,"['mensuration', 'measure', 'beat', 'bar', 'amount', 'bill', 'measuring', 'touchstone']"
The JIT runtime automatically tries out specialization choices and measures their,"['impact', 'wallop', 'impingement', 'encroachment', 'shock']"
The JIT runtime automatically tries out specialization choices and measures their impact on,"['system', 'scheme', 'system_of_rules', 'arrangement', 'organization', 'organisation']"
The JIT runtime automatically tries out specialization choices and measures their impact on system,"['public_presentation', 'performance', 'carrying_into_action', 'execution', 'functioning']"
The JIT runtime automatically tries out specialization choices and measures their impact on system performance e.g.,"['request', 'petition', 'postulation', 'asking']"
The JIT runtime automatically tries out specialization choices and measures their impact on system performance e.g. request,"['rotational_latency', 'latency', 'reaction_time', 'response_time', 'latent_period']"
The JIT runtime automatically tries out specialization choices and measures their impact on system performance e.g. request latency or,['throughput']
The JIT runtime automatically tries out specialization choices and measures their impact on system performance e.g. request latency or throughput to guide the,"['search', 'hunt', 'hunting', 'lookup']"
We also observe that in all known,"[""compositor's_case"", 'subject', 'vitrine']"
We also observe that in all known cases of spectral,"['example', 'illustration', 'instance']"
We also observe that in all known cases of spectral instances of this,"['touchstone', 'metre', 'amount', 'bill', 'measure', 'step']"
We also observe that in all known cases of spectral instances of this measure the,['spectrum']
We also observe that in all known cases of spectral instances of this measure the spectrum is contained in a,"['agate_line', 'product_line', 'line_of_merchandise', 'lineage', 'pedigree', 'furrow', 'seam', 'transmission_line', 'argumentation']"
We also observe that in all known cases of spectral instances of this measure the spectrum is contained in a line and we give an easy necessary and sufficient,"['status', 'term', 'experimental_condition', 'circumstance', 'condition', 'stipulation']"
We also observe that in all known cases of spectral instances of this measure the spectrum is contained in a line and we give an easy necessary and sufficient condition for such,"['measurement', 'standard', 'measuring_stick']"
We also observe that in all known cases of spectral instances of this measure the spectrum is contained in a,"['line_of_descent', 'argument', 'telephone_line', 'pipeline', 'wrinkle', 'course']"
We also observe that in all known cases of spectral instances of this measure the,['spectrum']
In such,"['organization', 'system', 'organisation', 'arrangement', 'scheme']"
In such systems chemical,"['activity', 'body_process', 'bodily_process', 'bodily_function', 'action']"
In such systems chemical activity is transformed into mechanical,"['distortion', 'deformation', 'contortion']"
In such systems chemical activity is transformed into mechanical deformation by distributed motor-type,"['mechanism', 'chemical_mechanism', 'mechanics']"
In such systems chemical activity is transformed into mechanical deformation by distributed motor-type mechanisms represented by,['continuum']
In such systems chemical activity is transformed into mechanical deformation by distributed motor-type mechanisms represented by continuum,"['academic_degree', 'level', 'grade', 'stage']"
In such systems chemical activity is transformed into mechanical deformation by distributed motor-type mechanisms represented by continuum degrees of,"['freedom', 'exemption']"
This,"['paper', 'composition', 'report', 'theme', 'newspaper', 'newspaper_publisher']"
This paper introduces a,"['model', 'theoretical_account', 'framework', 'fabric']"
This paper introduces a framework based on multi-dimensional,"['elasticity', 'snap']"
This paper introduces a framework based on multi-dimensional elasticity which enables the adaptive,"['management', 'direction']"
This paper introduces a framework based on multi-dimensional elasticity which enables the adaptive management of both infrastructure,"['resource', 'resourcefulness', 'imagination']"
This paper introduces a framework based on multi-dimensional elasticity which enables the adaptive management of both infrastructure resources and,"['data', 'information', 'datum', 'data_point']"
This paper introduces a framework based on multi-dimensional elasticity which enables the adaptive management of both infrastructure resources and data analytics,"['necessity', 'prerequisite', 'requirement', 'requisite']"
In particular we use the nested,"['program', 'syllabus', 'broadcast', 'computer_programme', 'political_program', 'political_platform', 'course_of_study']"
In particular we use the nested program which implements,"['slice', 'piece', 'cut', 'gash', 'slash', 'fade', 'slicing']"
In particular we use the nested program which implements slice sampling as,"['search', 'hunt', 'hunting', 'lookup']"
In particular we use the nested program which implements slice sampling as search,"['algorithm', 'algorithmic_rule', 'algorithmic_program']"
[2025-01-20] Pristine polycrystalline boron-doped,"['diamond', 'baseball_diamond', 'rhomb', 'baseball_field', 'ball_field']"
[2025-01-20] Pristine polycrystalline boron-doped diamond,['electrode']
[2025-01-20] Pristine polycrystalline boron-doped diamond electrodes (BDDEs) -- microcrystalline (B-MCDE) and ultrananocrystalline (B-UNCDE) were applied for the electrochemical,"['decrease', 'diminution', 'reduction', 'step-down', 'reducing', 'simplification']"
[2025-01-20] Pristine polycrystalline boron-doped diamond electrodes (BDDEs) -- microcrystalline (B-MCDE) and ultrananocrystalline (B-UNCDE) were applied for the electrochemical reduction of several selected,['purine']
[2025-01-20] Pristine polycrystalline boron-doped diamond electrodes (BDDEs) -- microcrystalline (B-MCDE) and ultrananocrystalline (B-UNCDE) were applied for the electrochemical reduction of several selected purine,"['nucleotide', 'base']"
[2025-01-20] Pristine polycrystalline boron-doped diamond electrodes (BDDEs) -- microcrystalline (B-MCDE) and ultrananocrystalline (B-UNCDE) were applied for the electrochemical reduction of several selected purine nucleotides -- Guanosine 5-monophosphate (GMP) 2-Deoxyguanosine 5-monophosphate (dGMP) Adenosine 5-monophosphate (AMP) Adenosine 5-diphosphate (ADP) Adenosine 5-triphosphate (ATP) and,['pyrimidine']
[2025-01-20] Pristine polycrystalline boron-doped diamond electrodes (BDDEs) -- microcrystalline (B-MCDE) and ultrananocrystalline (B-UNCDE) were applied for the electrochemical reduction of several selected purine,"['nucleotide', 'base']"
[2025-01-20] Pristine polycrystalline boron-doped diamond electrodes (BDDEs) -- microcrystalline (B-MCDE) and ultrananocrystalline (B-UNCDE) were applied for the electrochemical reduction of several selected purine nucleotides -- Guanosine 5-monophosphate (GMP) 2-Deoxyguanosine 5-monophosphate (dGMP) Adenosine 5-monophosphate (AMP) Adenosine 5-diphosphate (ADP) Adenosine 5-triphosphate (ATP) and pyrimidine nucleotides -- Cytidine 5-monophosphate (CMP) Thymidine 5-monophosphate (TMP) as well as low-molecular-weight double-stranded DNA (dsDNA) at very negative,"['potential', 'electric_potential', 'potential_difference']"
We present a polynomial,"['sentence', 'clip', 'time', 'clock_time', 'prison_term', 'meter']"
We present a polynomial time,"['algorithm', 'algorithmic_rule', 'algorithmic_program']"
We present a polynomial time algorithm that constructs such,"['code', 'codification', 'computer_code']"
The shallow,"['water_supply', 'H2O', 'body_of_water']"
The shallow water,"['equating', 'par', 'equality']"
The shallow water equations primarily exist in two,"['bod', 'shape', 'signifier', 'configuration']"
The shallow water equations primarily exist in two forms: the,"['variable', 'variable_quantity', 'variable_star']"
The shallow water equations primarily exist in two,"['anatomy', 'cast', 'chassis']"
The shallow water equations primarily exist in two,"['signifier', 'mannequin', 'manikin', 'cast']"
These,"['change', 'modification', 'adjustment', 'alteration', 'qualifying']"
These modifications are accompanied by an observable,"['addition', 'increase', 'gain', 'increment', 'growth', 'step-up']"
These modifications are accompanied by an observable increase in local structural,"['disorder', 'upset', 'disorderliness']"
These modifications are accompanied by an observable increase in local structural disorder upon,"['permutation', 'transposition', 'switch', 'replacement', 'commutation']"
These modifications are accompanied by an observable increase in local structural disorder upon substitution with Te,"['atom', 'mote', 'particle']"
The,"['expression', 'formulation', 'facial_expression', 'locution', 'aspect', 'verbalism', 'manifestation', 'reflection']"
The expressions are equivalent to ADRC in the,"['response', 'reaction', 'answer', 'reply', 'reception']"
The expressions are equivalent to ADRC in the response from,"['measurement', 'measuring', 'measure', 'mensuration']"
The expressions are equivalent to ADRC in the response from measurements and a slight,"['estimate', 'estimation', 'approximation', 'idea', 'bringing_close_together']"
The expressions are equivalent to ADRC in the,"['response', 'reception', 'answer']"
The expressions are equivalent to ADRC in the response from measurements and a slight approximation in the response from,"['mention', 'book_of_facts', 'reference_book', 'quotation']"
It has the,"['advantage', 'vantage', 'reward']"
It has the advantage of,"['easiness', 'simmpleness', 'simple_mindedness', 'restraint', 'simplicity']"
It has the advantage of simplicity as,"['compensation', 'recompense']"
It has the advantage of simplicity as compensation is done using a low,"['induction', 'inductance', 'inductor']"
It has the advantage of simplicity as compensation is done using a low inductance,"['coil', 'spiral', 'gyre', 'helix', 'scroll']"
It has the advantage of simplicity as compensation is done using a low inductance coil that can be straightforwardly driven at the relevant,"['absolute_frequency', 'frequency', 'frequence']"
It has the advantage of simplicity as compensation is done using a low inductance coil that can be straightforwardly driven at the relevant frequencies (1,"['kc', 'kilocycle', 'kHz', 'kilocycle_per_second']"
In particular the flavoured,"['gauge', 'gage', 'standard_of_measurement', 'bore', 'caliber', 'calibre']"
In particular the flavoured gauge,['boson']
In particular the flavoured gauge bosons resulting from the,"['deconstruction', 'deconstructionism']"
In particular the flavoured gauge bosons resulting from the deconstruction must lie in the,"['vicinity', 'locality', 'neighborhood', 'neighbourhood', 'neck_of_the_woods']"
In particular the flavoured gauge bosons resulting from the deconstruction must lie in the vicinity of the TeV,"['shell', 'ordered_series', 'scale_leaf', 'scale', 'scurf']"
In particular the flavoured gauge bosons resulting from the deconstruction must lie in the vicinity of the TeV scale thereby providing interesting,['phenomenology']
In particular the flavoured gauge bosons resulting from the deconstruction must lie in the vicinity of the TeV scale thereby providing interesting phenomenology that can be probed at near future,['collider']
[2025-01-20] Purpose: The,"['width', 'breadth']"
[2025-01-20] Purpose: The width of the Linea alba which is often gauged by inter-rectus,"['distance', 'length', 'aloofness', 'space']"
[2025-01-20] Purpose: The width of the Linea alba which is often gauged by inter-rectus distance is a key,"['hazard', 'jeopardy', 'peril', 'risk', 'endangerment', 'danger', 'risk_of_infection', 'risk_of_exposure']"
[2025-01-20] Purpose: The width of the Linea alba which is often gauged by inter-rectus distance is a key risk,"['ingredient', 'cistron', 'component', 'agent', 'factor', 'element']"
[2025-01-20] Purpose: The width of the Linea alba which is often gauged by inter-rectus distance is a key risk factor for incisional,"['hernia', 'herniation']"
[2025-01-20] Purpose: The width of the Linea alba which is often gauged by inter-rectus distance is a key risk factor for incisional hernia and,"['recurrence', 'return']"
We calculate the light-induced phonon,"['dynamics', 'kinetics', 'moral_force', 'dynamic']"
We calculate the light-induced phonon dynamics on the anharmonic,"['lattice', 'wicket', 'grille', 'latticework', 'fretwork']"
We calculate the light-induced phonon dynamics on the anharmonic lattice,"['potential', 'potentiality', 'potential_difference', 'electric_potential', 'potential_drop']"
